start_time,longShortRatio,time
1731672000000,1.01,1731672000
1731675600000,0.95,1731675600
1731679200000,0.85,1731679200
1731682800000,0.95,1731682800
1731686400000,1.08,1731686400
1731690000000,0.98,1731690000
1731693600000,0.91,1731693600
1731697200000,1.08,1731697200
1731700800000,1.04,1731700800
1731704400000,1.08,1731704400
1731708000000,0.87,1731708000
1731711600000,0.82,1731711600
1731715200000,1.04,1731715200
1731718800000,1.12,1731718800
1731722400000,1.12,1731722400
1731726000000,0.97,1731726000
1731729600000,1.04,1731729600
1731733200000,1.17,1731733200
1731736800000,0.92,1731736800
1731740400000,0.79,1731740400
1731744000000,0.89,1731744000
1731747600000,0.87,1731747600
1731751200000,1.1,1731751200
1731754800000,0.78,1731754800
1731758400000,0.81,1731758400
1731762000000,0.88,1731762000
1731765600000,1.08,1731765600
1731769200000,0.76,1731769200
1731772800000,1.11,1731772800
1731776400000,1.56,1731776400
1731780000000,1.23,1731780000
1731783600000,0.77,1731783600
1731787200000,0.83,1731787200
1731790800000,1.17,1731790800
1731794400000,0.61,1731794400
1731798000000,1.29,1731798000
1731801600000,1.07,1731801600
1731805200000,0.8,1731805200
1731808800000,0.91,1731808800
1731812400000,0.99,1731812400
1731816000000,1.1,1731816000
1731819600000,0.94,1731819600
1731823200000,1.12,1731823200
1731826800000,0.89,1731826800
1731830400000,1.28,1731830400
1731834000000,1.2,1731834000
1731837600000,0.66,1731837600
1731841200000,0.89,1731841200
1731844800000,1.1,1731844800
1731848400000,0.68,1731848400
1731852000000,0.87,1731852000
1731855600000,1.07,1731855600
1731859200000,1.16,1731859200
1731862800000,1.08,1731862800
1731866400000,0.65,1731866400
1731870000000,0.94,1731870000
1731873600000,0.81,1731873600
1731877200000,0.69,1731877200
1731880800000,1.04,1731880800
1731884400000,1.2,1731884400
1731888000000,1.0,1731888000
1731891600000,1.18,1731891600
1731895200000,0.77,1731895200
1731898800000,0.98,1731898800
1731902400000,0.85,1731902400
1731906000000,1.22,1731906000
1731909600000,1.66,1731909600
1731913200000,0.87,1731913200
1731916800000,1.08,1731916800
1731920400000,1.04,1731920400
1731924000000,0.87,1731924000
1731927600000,0.71,1731927600
1731931200000,1.05,1731931200
1731934800000,0.79,1731934800
1731938400000,1.06,1731938400
1731942000000,1.31,1731942000
1731945600000,0.77,1731945600
1731949200000,1.07,1731949200
1731952800000,0.71,1731952800
1731956400000,1.0,1731956400
1731960000000,1.1,1731960000
1731963600000,0.91,1731963600
1731967200000,1.08,1731967200
1731970800000,0.7,1731970800
1731974400000,1.47,1731974400
1731978000000,0.75,1731978000
1731981600000,1.21,1731981600
1731985200000,1.11,1731985200
1731988800000,0.95,1731988800
1731992400000,1.04,1731992400
1731996000000,0.97,1731996000
1731999600000,0.78,1731999600
1732003200000,1.16,1732003200
1732006800000,0.9,1732006800
1732010400000,0.94,1732010400
1732014000000,0.9,1732014000
1732017600000,1.25,1732017600
1732021200000,0.8,1732021200
1732024800000,1.08,1732024800
1732028400000,1.05,1732028400
1732032000000,0.99,1732032000
1732035600000,1.17,1732035600
1732039200000,1.2,1732039200
1732042800000,0.87,1732042800
1732046400000,0.83,1732046400
1732050000000,0.99,1732050000
1732053600000,0.77,1732053600
1732057200000,1.42,1732057200
1732060800000,0.9,1732060800
1732064400000,0.82,1732064400
1732068000000,0.93,1732068000
1732071600000,1.06,1732071600
1732075200000,1.07,1732075200
1732078800000,1.32,1732078800
1732082400000,0.9,1732082400
1732086000000,1.1,1732086000
1732089600000,1.16,1732089600
1732093200000,0.87,1732093200
1732096800000,1.16,1732096800
1732100400000,1.0,1732100400
1732104000000,0.96,1732104000
1732107600000,1.33,1732107600
1732111200000,0.95,1732111200
1732114800000,0.96,1732114800
1732118400000,0.93,1732118400
1732122000000,0.92,1732122000
1732125600000,1.01,1732125600
1732129200000,0.98,1732129200
1732132800000,1.15,1732132800
1732136400000,0.97,1732136400
1732140000000,1.05,1732140000
1732143600000,1.1,1732143600
1732147200000,1.15,1732147200
1732150800000,1.08,1732150800
1732154400000,0.79,1732154400
1732158000000,1.5,1732158000
1732161600000,1.36,1732161600
1732165200000,0.82,1732165200
1732168800000,1.02,1732168800
1732172400000,1.05,1732172400
1732176000000,1.16,1732176000
1732179600000,1.06,1732179600
1732183200000,1.01,1732183200
1732186800000,1.18,1732186800
1732190400000,0.88,1732190400
1732194000000,1.13,1732194000
1732197600000,0.88,1732197600
1732201200000,0.92,1732201200
1732204800000,1.11,1732204800
1732208400000,1.21,1732208400
1732212000000,0.96,1732212000
1732215600000,1.11,1732215600
1732219200000,0.91,1732219200
1732222800000,0.76,1732222800
1732226400000,1.25,1732226400
1732230000000,0.98,1732230000
1732233600000,0.81,1732233600
1732237200000,1.04,1732237200
1732240800000,1.24,1732240800
1732244400000,1.08,1732244400
1732248000000,0.91,1732248000
1732251600000,1.01,1732251600
1732255200000,1.06,1732255200
1732258800000,1.06,1732258800
1732262400000,1.02,1732262400
1732266000000,0.98,1732266000
1732269600000,0.91,1732269600
1732273200000,1.06,1732273200
1732276800000,0.76,1732276800
1732280400000,0.85,1732280400
1732284000000,0.91,1732284000
1732287600000,1.16,1732287600
1732291200000,0.96,1732291200
1732294800000,0.99,1732294800
1732298400000,0.92,1732298400
1732302000000,1.01,1732302000
1732305600000,1.14,1732305600
1732309200000,0.83,1732309200
1732312800000,0.73,1732312800
1732316400000,1.22,1732316400
1732320000000,1.06,1732320000
1732323600000,0.76,1732323600
1732327200000,1.06,1732327200
1732330800000,1.17,1732330800
1732334400000,0.98,1732334400
1732338000000,0.87,1732338000
1732341600000,0.99,1732341600
1732345200000,1.1,1732345200
1732348800000,1.16,1732348800
1732352400000,0.99,1732352400
1732356000000,1.0,1732356000
1732359600000,1.01,1732359600
1732363200000,1.25,1732363200
1732366800000,0.94,1732366800
1732370400000,1.09,1732370400
1732374000000,0.68,1732374000
1732377600000,0.79,1732377600
1732381200000,0.92,1732381200
1732384800000,0.97,1732384800
1732388400000,0.74,1732388400
1732392000000,0.99,1732392000
1732395600000,1.33,1732395600
1732399200000,0.66,1732399200
1732402800000,0.93,1732402800
1732406400000,1.17,1732406400
1732410000000,1.21,1732410000
1732413600000,1.14,1732413600
1732417200000,0.63,1732417200
1732420800000,0.91,1732420800
1732424400000,1.07,1732424400
1732428000000,1.05,1732428000
1732431600000,0.9,1732431600
1732435200000,0.89,1732435200
1732438800000,0.87,1732438800
1732442400000,0.78,1732442400
1732446000000,0.82,1732446000
1732449600000,0.9,1732449600
1732453200000,1.05,1732453200
1732456800000,1.06,1732456800
1732460400000,0.75,1732460400
1732464000000,1.16,1732464000
1732467600000,1.01,1732467600
1732471200000,1.39,1732471200
1732474800000,0.86,1732474800
1732478400000,1.17,1732478400
1732482000000,0.96,1732482000
1732485600000,1.19,1732485600
1732489200000,0.77,1732489200
1732492800000,0.8,1732492800
1732496400000,0.77,1732496400
1732500000000,0.97,1732500000
1732503600000,1.38,1732503600
1732507200000,0.9,1732507200
1732510800000,1.18,1732510800
1732514400000,0.92,1732514400
1732518000000,0.84,1732518000
1732521600000,1.01,1732521600
1732525200000,1.13,1732525200
1732528800000,0.95,1732528800
1732532400000,0.88,1732532400
1732536000000,0.83,1732536000
1732539600000,0.97,1732539600
1732543200000,0.71,1732543200
1732546800000,0.99,1732546800
1732550400000,0.81,1732550400
1732554000000,0.86,1732554000
1732557600000,0.95,1732557600
1732561200000,0.86,1732561200
1732564800000,1.17,1732564800
1732568400000,0.66,1732568400
1732572000000,0.95,1732572000
1732575600000,0.89,1732575600
1732579200000,1.13,1732579200
1732582800000,1.29,1732582800
1732586400000,0.82,1732586400
1732590000000,0.76,1732590000
1732593600000,0.83,1732593600
1732597200000,1.19,1732597200
1732600800000,0.87,1732600800
1732604400000,0.81,1732604400
1732608000000,0.9,1732608000
1732611600000,0.99,1732611600
1732615200000,0.77,1732615200
1732618800000,0.87,1732618800
1732622400000,0.97,1732622400
1732626000000,1.05,1732626000
1732629600000,1.13,1732629600
1732633200000,0.9,1732633200
1732636800000,1.18,1732636800
1732640400000,0.91,1732640400
1732644000000,0.8,1732644000
1732647600000,0.88,1732647600
1732651200000,0.9,1732651200
1732654800000,1.09,1732654800
1732658400000,0.87,1732658400
1732662000000,1.0,1732662000
1732665600000,1.0,1732665600
1732669200000,1.21,1732669200
1732672800000,0.98,1732672800
1732676400000,0.73,1732676400
1732680000000,1.0,1732680000
1732683600000,0.98,1732683600
1732687200000,1.05,1732687200
1732690800000,1.08,1732690800
1732694400000,0.76,1732694400
1732698000000,0.94,1732698000
1732701600000,1.22,1732701600
1732705200000,0.79,1732705200
1732708800000,1.1,1732708800
1732712400000,1.29,1732712400
1732716000000,0.98,1732716000
1732719600000,1.05,1732719600
1732723200000,0.95,1732723200
1732726800000,1.03,1732726800
1732730400000,1.08,1732730400
1732734000000,1.01,1732734000
1732737600000,1.11,1732737600
1732741200000,0.89,1732741200
1732744800000,0.98,1732744800
1732748400000,0.88,1732748400
1732752000000,1.36,1732752000
1732755600000,0.7,1732755600
1732759200000,0.65,1732759200
1732762800000,0.88,1732762800
1732766400000,1.02,1732766400
1732770000000,0.87,1732770000
1732773600000,1.25,1732773600
1732777200000,0.94,1732777200
1732780800000,1.08,1732780800
1732784400000,0.76,1732784400
1732788000000,0.94,1732788000
1732791600000,1.35,1732791600
1732795200000,0.96,1732795200
1732798800000,1.22,1732798800
1732802400000,0.97,1732802400
1732806000000,0.89,1732806000
1732809600000,0.92,1732809600
1732813200000,1.04,1732813200
1732816800000,1.54,1732816800
1732820400000,0.89,1732820400
1732824000000,0.91,1732824000
1732827600000,1.33,1732827600
1732831200000,1.18,1732831200
1732834800000,1.0,1732834800
1732838400000,0.97,1732838400
1732842000000,1.04,1732842000
1732845600000,1.39,1732845600
1732849200000,0.75,1732849200
1732852800000,0.7,1732852800
1732856400000,0.94,1732856400
1732860000000,0.89,1732860000
1732863600000,0.69,1732863600
1732867200000,1.42,1732867200
1732870800000,1.07,1732870800
1732874400000,1.12,1732874400
1732878000000,1.26,1732878000
1732881600000,0.9,1732881600
1732885200000,1.15,1732885200
1732888800000,1.37,1732888800
1732892400000,0.95,1732892400
1732896000000,0.94,1732896000
1732899600000,0.92,1732899600
1732903200000,0.98,1732903200
1732906800000,0.99,1732906800
1732910400000,1.19,1732910400
1732914000000,1.2,1732914000
1732917600000,1.25,1732917600
1732921200000,1.07,1732921200
1732924800000,0.71,1732924800
1732928400000,0.59,1732928400
1732932000000,1.12,1732932000
1732935600000,0.86,1732935600
1732939200000,0.91,1732939200
1732942800000,2.11,1732942800
1732946400000,0.77,1732946400
1732950000000,1.16,1732950000
1732953600000,0.99,1732953600
1732957200000,0.9,1732957200
1732960800000,0.6,1732960800
1732964400000,1.24,1732964400
1732968000000,1.32,1732968000
1732971600000,0.8,1732971600
1732975200000,1.02,1732975200
1732978800000,1.37,1732978800
1732982400000,1.17,1732982400
1732986000000,0.9,1732986000
1732989600000,1.56,1732989600
1732993200000,1.05,1732993200
1732996800000,0.59,1732996800
1733000400000,1.0,1733000400
1733004000000,0.67,1733004000
1733007600000,0.95,1733007600
1733011200000,1.17,1733011200
1733014800000,0.83,1733014800
1733018400000,0.88,1733018400
1733022000000,1.9,1733022000
1733025600000,0.95,1733025600
1733029200000,0.62,1733029200
1733032800000,0.74,1733032800
1733036400000,1.69,1733036400
1733040000000,1.23,1733040000
1733043600000,0.82,1733043600
1733047200000,0.68,1733047200
1733050800000,1.36,1733050800
1733054400000,0.57,1733054400
1733058000000,1.18,1733058000
1733061600000,1.01,1733061600
1733065200000,0.69,1733065200
1733068800000,0.95,1733068800
1733072400000,1.2,1733072400
1733076000000,0.93,1733076000
1733079600000,1.15,1733079600
1733083200000,0.9,1733083200
1733086800000,1.58,1733086800
1733090400000,0.84,1733090400
1733094000000,0.9,1733094000
1733097600000,1.25,1733097600
1733101200000,1.27,1733101200
1733104800000,0.9,1733104800
1733108400000,0.61,1733108400
1733112000000,1.07,1733112000
1733115600000,0.79,1733115600
1733119200000,1.22,1733119200
1733122800000,0.67,1733122800
1733126400000,0.83,1733126400
1733130000000,1.28,1733130000
1733133600000,0.89,1733133600
1733137200000,1.19,1733137200
1733140800000,0.88,1733140800
1733144400000,1.1,1733144400
1733148000000,1.07,1733148000
1733151600000,0.99,1733151600
1733155200000,0.76,1733155200
1733158800000,0.72,1733158800
1733162400000,1.24,1733162400
1733166000000,1.22,1733166000
1733169600000,0.87,1733169600
1733173200000,0.91,1733173200
1733176800000,0.92,1733176800
1733180400000,1.47,1733180400
1733184000000,0.91,1733184000
1733187600000,0.87,1733187600
1733191200000,1.35,1733191200
1733194800000,1.12,1733194800
1733198400000,0.77,1733198400
1733202000000,1.28,1733202000
1733205600000,0.74,1733205600
1733209200000,0.98,1733209200
1733212800000,0.89,1733212800
1733216400000,0.93,1733216400
1733220000000,0.66,1733220000
1733223600000,1.3,1733223600
1733227200000,0.9,1733227200
1733230800000,0.71,1733230800
1733234400000,1.13,1733234400
1733238000000,0.91,1733238000
1733241600000,0.92,1733241600
1733245200000,1.26,1733245200
1733248800000,0.92,1733248800
1733252400000,1.24,1733252400
1733256000000,0.84,1733256000
1733259600000,1.13,1733259600
1733263200000,0.99,1733263200
1733266800000,0.96,1733266800
1733270400000,0.95,1733270400
1733274000000,1.19,1733274000
1733277600000,0.84,1733277600
1733281200000,0.92,1733281200
1733284800000,0.98,1733284800
1733288400000,1.16,1733288400
1733292000000,0.9,1733292000
1733295600000,0.89,1733295600
1733299200000,0.97,1733299200
1733302800000,0.94,1733302800
1733306400000,0.56,1733306400
1733310000000,0.87,1733310000
1733313600000,1.1,1733313600
1733317200000,0.85,1733317200
1733320800000,1.04,1733320800
1733324400000,0.97,1733324400
1733328000000,0.81,1733328000
1733331600000,1.25,1733331600
1733335200000,1.01,1733335200
1733338800000,1.33,1733338800
1733342400000,1.18,1733342400
1733346000000,0.9,1733346000
1733349600000,1.14,1733349600
1733353200000,1.09,1733353200
1733356800000,0.81,1733356800
1733360400000,0.98,1733360400
1733364000000,1.37,1733364000
1733367600000,1.11,1733367600
1733371200000,1.03,1733371200
1733374800000,0.77,1733374800
1733378400000,0.97,1733378400
1733382000000,1.26,1733382000
1733385600000,1.02,1733385600
1733389200000,1.04,1733389200
1733392800000,0.93,1733392800
1733396400000,1.16,1733396400
1733400000000,1.19,1733400000
1733403600000,0.89,1733403600
1733407200000,1.11,1733407200
1733410800000,0.79,1733410800
1733414400000,0.99,1733414400
1733418000000,1.12,1733418000
1733421600000,0.82,1733421600
1733425200000,0.72,1733425200
1733428800000,0.93,1733428800
1733432400000,0.8,1733432400
1733436000000,0.88,1733436000
1733439600000,0.98,1733439600
1733443200000,1.13,1733443200
1733446800000,1.12,1733446800
1733450400000,0.8,1733450400
1733454000000,1.06,1733454000
1733457600000,1.09,1733457600
1733461200000,0.88,1733461200
1733464800000,0.81,1733464800
1733468400000,0.9,1733468400
1733472000000,0.96,1733472000
1733475600000,0.84,1733475600
1733479200000,0.97,1733479200
1733482800000,0.87,1733482800
1733486400000,0.74,1733486400
1733490000000,1.08,1733490000
1733493600000,1.14,1733493600
1733497200000,0.9,1733497200
1733500800000,0.93,1733500800
1733504400000,1.48,1733504400
1733508000000,1.04,1733508000
1733511600000,0.88,1733511600
1733515200000,0.81,1733515200
1733518800000,0.68,1733518800
1733522400000,1.13,1733522400
1733526000000,0.76,1733526000
1733529600000,1.32,1733529600
1733533200000,0.68,1733533200
1733536800000,0.76,1733536800
1733540400000,0.75,1733540400
1733544000000,0.9,1733544000
1733547600000,0.71,1733547600
1733551200000,1.03,1733551200
1733554800000,1.07,1733554800
1733558400000,1.09,1733558400
1733562000000,1.04,1733562000
1733565600000,0.77,1733565600
1733569200000,1.11,1733569200
1733572800000,0.81,1733572800
1733576400000,1.1,1733576400
1733580000000,1.05,1733580000
1733583600000,1.26,1733583600
1733587200000,0.98,1733587200
1733590800000,1.05,1733590800
1733594400000,1.34,1733594400
1733598000000,0.74,1733598000
1733601600000,1.02,1733601600
1733605200000,0.83,1733605200
1733608800000,0.81,1733608800
1733612400000,1.19,1733612400
1733616000000,0.82,1733616000
1733619600000,0.94,1733619600
1733623200000,1.37,1733623200
1733626800000,0.81,1733626800
1733630400000,0.72,1733630400
1733634000000,0.78,1733634000
1733637600000,1.19,1733637600
1733641200000,0.95,1733641200
1733644800000,0.61,1733644800
1733648400000,0.85,1733648400
1733652000000,1.09,1733652000
1733655600000,1.12,1733655600
1733659200000,1.08,1733659200
1733662800000,1.34,1733662800
1733666400000,0.6,1733666400
1733670000000,1.01,1733670000
1733673600000,1.1,1733673600
1733677200000,1.04,1733677200
1733680800000,0.93,1733680800
1733684400000,1.7,1733684400
1733688000000,0.94,1733688000
1733691600000,1.26,1733691600
1733695200000,1.53,1733695200
1733698800000,1.25,1733698800
1733702400000,0.75,1733702400
1733706000000,0.91,1733706000
1733709600000,0.79,1733709600
1733713200000,0.73,1733713200
1733716800000,1.34,1733716800
1733720400000,0.82,1733720400
1733724000000,0.84,1733724000
1733727600000,0.93,1733727600
1733731200000,0.78,1733731200
