start_time,longAccount,longShortRatio,shortAccount,time
1728914400000,47.26,0.9,52.74,1728914400
1728918000000,43.97,0.79,56.03,1728918000
1728921600000,43.88,0.78,56.12,1728921600
1728925200000,43.76,0.78,56.24,1728925200
1728928800000,43.76,0.78,56.24,1728928800
1728932400000,44.24,0.79,55.76,1728932400
1728936000000,43.97,0.79,56.03,1728936000
1728939600000,43.82,0.78,56.18,1728939600
1728943200000,43.69,0.78,56.31,1728943200
1728946800000,43.69,0.78,56.31,1728946800
1728950400000,43.58,0.77,56.42,1728950400
1728954000000,43.69,0.78,56.31,1728954000
1728957600000,43.63,0.77,56.37,1728957600
1728961200000,45.3,0.83,54.7,1728961200
1728964800000,45.64,0.84,54.36,1728964800
1728968400000,45.64,0.84,54.36,1728968400
1728972000000,46.3,0.86,53.7,1728972000
1728975600000,46.7,0.88,53.3,1728975600
1728979200000,46.98,0.89,53.02,1728979200
1728982800000,47.22,0.9,52.78,1728982800
1728986400000,47.2,0.89,52.8,1728986400
1728990000000,47.24,0.9,52.76,1728990000
1728993600000,46.28,0.86,53.72,1728993600
1728997200000,46.72,0.88,53.28,1728997200
1729000800000,45.18,0.82,54.82,1729000800
1729004400000,48.33,0.94,51.67,1729004400
1729008000000,47.95,0.92,52.05,1729008000
1729011600000,46.6,0.87,53.4,1729011600
1729015200000,46.01,0.85,53.99,1729015200
1729018800000,45.58,0.84,54.42,1729018800
1729022400000,45.68,0.84,54.32,1729022400
1729026000000,45.62,0.84,54.38,1729026000
1729029600000,45.79,0.85,54.21,1729029600
1729033200000,45.6,0.84,54.4,1729033200
1729036800000,45.6,0.84,54.4,1729036800
1729040400000,46.09,0.86,53.91,1729040400
1729044000000,45.96,0.85,54.04,1729044000
1729047600000,45.43,0.83,54.57,1729047600
1729051200000,45.32,0.83,54.68,1729051200
1729054800000,45.0,0.82,55.0,1729054800
1729058400000,45.14,0.82,54.86,1729058400
1729062000000,45.14,0.82,54.86,1729062000
1729065600000,44.93,0.82,55.07,1729065600
1729069200000,44.6,0.81,55.4,1729069200
1729072800000,44.34,0.8,55.66,1729072800
1729076400000,43.25,0.76,56.75,1729076400
1729080000000,41.95,0.72,58.05,1729080000
1729083600000,41.94,0.72,58.06,1729083600
1729087200000,42.73,0.75,57.27,1729087200
1729090800000,42.94,0.75,57.06,1729090800
1729094400000,42.58,0.74,57.42,1729094400
1729098000000,42.72,0.75,57.28,1729098000
1729101600000,42.33,0.73,57.67,1729101600
1729105200000,42.18,0.73,57.82,1729105200
1729108800000,42.34,0.73,57.66,1729108800
1729112400000,42.34,0.73,57.66,1729112400
1729116000000,42.4,0.74,57.6,1729116000
1729119600000,42.4,0.74,57.6,1729119600
1729123200000,42.27,0.73,57.73,1729123200
1729126800000,42.5,0.74,57.5,1729126800
1729130400000,42.46,0.74,57.54,1729130400
1729134000000,42.46,0.74,57.54,1729134000
1729137600000,42.55,0.74,57.45,1729137600
1729141200000,42.57,0.74,57.43,1729141200
1729144800000,42.57,0.74,57.43,1729144800
1729148400000,43.13,0.76,56.87,1729148400
1729152000000,43.13,0.76,56.87,1729152000
1729155600000,43.31,0.76,56.69,1729155600
1729159200000,43.31,0.76,56.69,1729159200
1729162800000,43.76,0.78,56.24,1729162800
1729166400000,43.76,0.78,56.24,1729166400
1729170000000,44.62,0.81,55.38,1729170000
1729173600000,44.62,0.81,55.38,1729173600
1729177200000,44.97,0.82,55.03,1729177200
1729180800000,44.65,0.81,55.35,1729180800
1729184400000,44.96,0.82,55.04,1729184400
1729188000000,44.73,0.81,55.27,1729188000
1729191600000,45.51,0.84,54.49,1729191600
1729195200000,45.64,0.84,54.36,1729195200
1729198800000,45.47,0.83,54.53,1729198800
1729202400000,45.4,0.83,54.6,1729202400
1729206000000,44.99,0.82,55.01,1729206000
1729209600000,44.47,0.8,55.53,1729209600
1729213200000,44.4,0.8,55.6,1729213200
1729216800000,44.4,0.8,55.6,1729216800
1729220400000,42.6,0.74,57.4,1729220400
1729224000000,42.54,0.74,57.46,1729224000
1729227600000,42.54,0.74,57.46,1729227600
1729231200000,42.47,0.74,57.53,1729231200
1729234800000,42.47,0.74,57.53,1729234800
1729238400000,41.77,0.72,58.23,1729238400
1729242000000,42.05,0.73,57.95,1729242000
1729245600000,42.13,0.73,57.87,1729245600
1729249200000,42.27,0.73,57.73,1729249200
1729252800000,42.49,0.74,57.51,1729252800
1729256400000,42.63,0.74,57.37,1729256400
1729260000000,42.31,0.73,57.69,1729260000
1729263600000,40.69,0.69,59.31,1729263600
1729267200000,39.7,0.66,60.3,1729267200
1729270800000,39.7,0.66,60.3,1729270800
1729274400000,39.31,0.65,60.69,1729274400
1729278000000,39.17,0.64,60.83,1729278000
1729281600000,39.57,0.66,60.43,1729281600
1729285200000,39.73,0.66,60.27,1729285200
1729288800000,40.11,0.67,59.89,1729288800
1729292400000,40.38,0.68,59.62,1729292400
1729296000000,40.8,0.69,59.2,1729296000
1729299600000,40.85,0.69,59.15,1729299600
1729303200000,41.25,0.7,58.75,1729303200
1729306800000,42.03,0.73,57.97,1729306800
1729310400000,42.23,0.73,57.77,1729310400
1729314000000,42.39,0.74,57.61,1729314000
1729317600000,42.46,0.74,57.54,1729317600
1729321200000,42.46,0.74,57.54,1729321200
1729324800000,42.47,0.74,57.53,1729324800
1729328400000,42.64,0.74,57.36,1729328400
1729332000000,42.52,0.74,57.48,1729332000
1729335600000,42.41,0.74,57.59,1729335600
1729339200000,42.4,0.74,57.6,1729339200
1729342800000,42.8,0.75,57.2,1729342800
1729346400000,42.8,0.75,57.2,1729346400
1729350000000,43.04,0.76,56.96,1729350000
1729353600000,43.29,0.76,56.71,1729353600
1729357200000,43.53,0.77,56.47,1729357200
1729360800000,43.64,0.77,56.36,1729360800
1729364400000,43.74,0.78,56.26,1729364400
1729368000000,43.74,0.78,56.26,1729368000
1729371600000,43.7,0.78,56.3,1729371600
1729375200000,43.7,0.78,56.3,1729375200
1729378800000,43.7,0.78,56.3,1729378800
1729382400000,43.78,0.78,56.22,1729382400
1729386000000,43.66,0.78,56.34,1729386000
1729389600000,43.51,0.77,56.49,1729389600
1729393200000,43.44,0.77,56.56,1729393200
1729396800000,43.44,0.77,56.56,1729396800
1729400400000,43.7,0.78,56.3,1729400400
1729404000000,43.68,0.78,56.32,1729404000
1729407600000,43.68,0.78,56.32,1729407600
1729411200000,43.25,0.76,56.75,1729411200
1729414800000,43.15,0.76,56.85,1729414800
1729418400000,43.15,0.76,56.85,1729418400
1729422000000,43.03,0.76,56.97,1729422000
1729425600000,43.13,0.76,56.87,1729425600
1729429200000,43.31,0.76,56.69,1729429200
1729432800000,43.34,0.77,56.66,1729432800
1729436400000,43.34,0.77,56.66,1729436400
1729440000000,43.14,0.76,56.86,1729440000
1729443600000,42.99,0.75,57.01,1729443600
1729447200000,43.02,0.76,56.98,1729447200
1729450800000,42.9,0.75,57.1,1729450800
1729454400000,42.98,0.75,57.02,1729454400
1729458000000,42.75,0.75,57.25,1729458000
1729461600000,42.79,0.75,57.21,1729461600
1729465200000,42.04,0.73,57.96,1729465200
1729468800000,42.04,0.73,57.96,1729468800
1729472400000,41.93,0.72,58.07,1729472400
1729476000000,41.67,0.71,58.33,1729476000
1729479600000,43.22,0.76,56.78,1729479600
1729483200000,43.8,0.78,56.2,1729483200
1729486800000,43.73,0.78,56.27,1729486800
1729490400000,43.51,0.77,56.49,1729490400
1729494000000,43.67,0.78,56.33,1729494000
1729497600000,44.17,0.79,55.83,1729497600
1729501200000,44.6,0.81,55.4,1729501200
1729504800000,45.18,0.82,54.82,1729504800
1729508400000,45.39,0.83,54.61,1729508400
1729512000000,45.69,0.84,54.31,1729512000
1729515600000,45.83,0.85,54.17,1729515600
1729519200000,46.81,0.88,53.19,1729519200
1729522800000,46.81,0.88,53.19,1729522800
1729526400000,49.73,0.99,50.27,1729526400
1729530000000,49.98,1.0,50.02,1729530000
1729533600000,49.69,0.99,50.31,1729533600
1729537200000,50.0,1.0,50.0,1729537200
1729540800000,50.0,1.0,50.0,1729540800
1729544400000,49.36,0.98,50.64,1729544400
1729548000000,49.17,0.97,50.83,1729548000
1729551600000,48.93,0.96,51.07,1729551600
1729555200000,48.77,0.95,51.23,1729555200
1729558800000,48.77,0.95,51.23,1729558800
1729562400000,49.29,0.97,50.71,1729562400
1729566000000,46.94,0.89,53.06,1729566000
1729569600000,46.94,0.89,53.06,1729569600
1729573200000,47.25,0.9,52.75,1729573200
1729576800000,47.25,0.9,52.75,1729576800
1729580400000,47.05,0.89,52.95,1729580400
1729584000000,46.83,0.88,53.17,1729584000
1729587600000,46.83,0.88,53.17,1729587600
1729591200000,49.07,0.96,50.93,1729591200
1729594800000,49.35,0.97,50.65,1729594800
1729598400000,48.25,0.93,51.75,1729598400
1729602000000,48.47,0.94,51.53,1729602000
1729605600000,48.98,0.96,51.02,1729605600
1729609200000,47.67,0.91,52.33,1729609200
1729612800000,48.05,0.93,51.95,1729612800
1729616400000,48.72,0.95,51.28,1729616400
1729620000000,48.34,0.94,51.66,1729620000
1729623600000,47.84,0.92,52.16,1729623600
1729627200000,47.31,0.9,52.69,1729627200
1729630800000,47.46,0.9,52.54,1729630800
1729634400000,47.46,0.9,52.54,1729634400
1729638000000,47.4,0.9,52.6,1729638000
1729641600000,47.28,0.9,52.72,1729641600
1729645200000,47.59,0.91,52.41,1729645200
1729648800000,47.95,0.92,52.05,1729648800
1729652400000,47.95,0.92,52.05,1729652400
1729656000000,48.84,0.96,51.16,1729656000
1729659600000,48.84,0.96,51.16,1729659600
1729663200000,48.66,0.95,51.34,1729663200
1729666800000,48.66,0.95,51.34,1729666800
1729670400000,49.64,0.99,50.36,1729670400
1729674000000,50.62,1.03,49.38,1729674000
1729677600000,51.55,1.06,48.45,1729677600
1729681200000,51.36,1.06,48.64,1729681200
1729684800000,51.55,1.06,48.45,1729684800
1729688400000,51.78,1.07,48.22,1729688400
1729692000000,51.72,1.07,48.28,1729692000
1729695600000,51.59,1.07,48.41,1729695600
1729699200000,52.89,1.12,47.11,1729699200
1729702800000,53.45,1.15,46.55,1729702800
1729706400000,54.48,1.2,45.52,1729706400
1729710000000,55.55,1.25,44.45,1729710000
1729713600000,55.55,1.25,44.45,1729713600
1729717200000,54.43,1.19,45.57,1729717200
1729720800000,54.03,1.18,45.97,1729720800
1729724400000,54.04,1.18,45.96,1729724400
1729728000000,54.04,1.18,45.96,1729728000
1729731600000,53.21,1.14,46.79,1729731600
1729735200000,52.11,1.09,47.89,1729735200
1729738800000,51.83,1.08,48.17,1729738800
1729742400000,51.6,1.07,48.4,1729742400
1729746000000,51.6,1.07,48.4,1729746000
1729749600000,51.65,1.07,48.35,1729749600
1729753200000,51.37,1.06,48.63,1729753200
1729756800000,51.39,1.06,48.61,1729756800
1729760400000,51.72,1.07,48.28,1729760400
1729764000000,51.99,1.08,48.01,1729764000
1729767600000,52.29,1.1,47.71,1729767600
1729771200000,52.08,1.09,47.92,1729771200
1729774800000,52.08,1.09,47.92,1729774800
1729778400000,49.6,0.98,50.4,1729778400
1729782000000,48.93,0.96,51.07,1729782000
1729785600000,48.84,0.96,51.16,1729785600
1729789200000,48.8,0.95,51.2,1729789200
1729792800000,48.8,0.95,51.2,1729792800
1729796400000,48.55,0.94,51.45,1729796400
1729800000000,47.7,0.91,52.3,1729800000
1729803600000,47.57,0.91,52.43,1729803600
1729807200000,46.8,0.88,53.2,1729807200
1729810800000,46.76,0.88,53.24,1729810800
1729814400000,46.76,0.88,53.24,1729814400
1729818000000,46.55,0.87,53.45,1729818000
1729821600000,46.61,0.87,53.39,1729821600
1729825200000,48.1,0.93,51.9,1729825200
1729828800000,47.94,0.92,52.06,1729828800
1729832400000,48.0,0.92,52.0,1729832400
1729836000000,48.51,0.94,51.49,1729836000
1729839600000,48.83,0.95,51.17,1729839600
1729843200000,50.02,1.0,49.98,1729843200
1729846800000,50.09,1.0,49.91,1729846800
1729850400000,50.3,1.01,49.7,1729850400
1729854000000,50.54,1.02,49.46,1729854000
1729857600000,50.29,1.01,49.71,1729857600
1729861200000,49.13,0.97,50.87,1729861200
1729864800000,48.75,0.95,51.25,1729864800
1729868400000,47.43,0.9,52.57,1729868400
1729872000000,48.35,0.94,51.65,1729872000
1729875600000,49.06,0.96,50.94,1729875600
1729879200000,50.52,1.02,49.48,1729879200
1729882800000,51.46,1.06,48.54,1729882800
1729886400000,52.39,1.1,47.61,1729886400
1729890000000,52.79,1.12,47.21,1729890000
1729893600000,52.79,1.12,47.21,1729893600
1729897200000,52.78,1.12,47.22,1729897200
1729900800000,53.58,1.15,46.42,1729900800
1729904400000,53.34,1.14,46.66,1729904400
1729908000000,51.15,1.05,48.85,1729908000
1729911600000,50.96,1.04,49.04,1729911600
1729915200000,51.03,1.04,48.97,1729915200
1729918800000,50.99,1.04,49.01,1729918800
1729922400000,50.81,1.03,49.19,1729922400
1729926000000,50.56,1.02,49.44,1729926000
1729929600000,50.1,1.0,49.9,1729929600
1729933200000,50.06,1.0,49.94,1729933200
1729936800000,49.9,1.0,50.1,1729936800
1729940400000,49.86,0.99,50.14,1729940400
1729944000000,49.66,0.99,50.34,1729944000
1729947600000,49.66,0.99,50.34,1729947600
1729951200000,49.47,0.98,50.53,1729951200
1729954800000,49.86,0.99,50.14,1729954800
1729958400000,49.97,1.0,50.03,1729958400
1729962000000,50.03,1.0,49.97,1729962000
1729965600000,49.99,1.0,50.01,1729965600
1729969200000,49.89,1.0,50.11,1729969200
1729972800000,49.88,1.0,50.12,1729972800
1729976400000,49.44,0.98,50.56,1729976400
1729980000000,49.38,0.98,50.62,1729980000
1729983600000,49.09,0.96,50.91,1729983600
1729987200000,49.05,0.96,50.95,1729987200
1729990800000,49.01,0.96,50.99,1729990800
1729994400000,49.32,0.97,50.68,1729994400
1729998000000,50.07,1.0,49.93,1729998000
1730001600000,50.1,1.0,49.9,1730001600
1730005200000,50.34,1.01,49.66,1730005200
1730008800000,50.43,1.02,49.57,1730008800
1730012400000,50.31,1.01,49.69,1730012400
1730016000000,50.25,1.01,49.75,1730016000
1730019600000,50.22,1.01,49.78,1730019600
1730023200000,49.98,1.0,50.02,1730023200
1730026800000,49.84,0.99,50.16,1730026800
1730030400000,49.83,0.99,50.17,1730030400
1730034000000,49.41,0.98,50.59,1730034000
1730037600000,49.41,0.98,50.59,1730037600
1730041200000,48.11,0.93,51.89,1730041200
1730044800000,47.84,0.92,52.16,1730044800
1730048400000,47.65,0.91,52.35,1730048400
1730052000000,47.51,0.91,52.49,1730052000
1730055600000,47.46,0.9,52.54,1730055600
1730059200000,47.42,0.9,52.58,1730059200
1730062800000,47.49,0.9,52.51,1730062800
1730066400000,47.33,0.9,52.67,1730066400
1730070000000,46.55,0.87,53.45,1730070000
1730073600000,46.34,0.86,53.66,1730073600
1730077200000,46.26,0.86,53.74,1730077200
1730080800000,46.26,0.86,53.74,1730080800
1730084400000,47.72,0.91,52.28,1730084400
1730088000000,47.72,0.91,52.28,1730088000
1730091600000,47.79,0.92,52.21,1730091600
1730095200000,47.79,0.92,52.21,1730095200
1730098800000,48.01,0.92,51.99,1730098800
1730102400000,48.01,0.92,51.99,1730102400
1730106000000,45.93,0.85,54.07,1730106000
1730109600000,45.93,0.85,54.07,1730109600
1730113200000,45.02,0.82,54.98,1730113200
1730116800000,45.02,0.82,54.98,1730116800
1730120400000,44.24,0.79,55.76,1730120400
1730124000000,44.24,0.79,55.76,1730124000
1730127600000,42.9,0.75,57.1,1730127600
1730131200000,43.9,0.78,56.1,1730131200
1730134800000,43.9,0.78,56.1,1730134800
1730138400000,42.95,0.75,57.05,1730138400
1730142000000,42.95,0.75,57.05,1730142000
1730145600000,40.33,0.68,59.67,1730145600
1730149200000,40.33,0.68,59.67,1730149200
1730152800000,40.26,0.67,59.74,1730152800
1730156400000,40.26,0.67,59.74,1730156400
1730160000000,38.91,0.64,61.09,1730160000
1730163600000,38.91,0.64,61.09,1730163600
1730167200000,39.71,0.66,60.29,1730167200
1730170800000,39.71,0.66,60.29,1730170800
1730174400000,40.04,0.67,59.96,1730174400
1730178000000,40.04,0.67,59.96,1730178000
1730181600000,40.35,0.68,59.65,1730181600
1730185200000,40.45,0.68,59.55,1730185200
1730188800000,40.45,0.68,59.55,1730188800
1730192400000,40.3,0.68,59.7,1730192400
1730196000000,40.3,0.68,59.7,1730196000
1730199600000,40.32,0.68,59.68,1730199600
1730203200000,40.32,0.68,59.68,1730203200
1730206800000,40.18,0.67,59.82,1730206800
1730210400000,40.0,0.67,60.0,1730210400
1730214000000,39.05,0.64,60.95,1730214000
1730217600000,38.05,0.61,61.95,1730217600
1730221200000,38.08,0.62,61.92,1730221200
1730224800000,37.75,0.61,62.25,1730224800
1730228400000,37.57,0.6,62.43,1730228400
1730232000000,37.53,0.6,62.47,1730232000
1730235600000,38.33,0.62,61.67,1730235600
1730239200000,38.38,0.62,61.62,1730239200
1730242800000,38.73,0.63,61.27,1730242800
1730246400000,38.82,0.64,61.18,1730246400
1730250000000,38.66,0.63,61.34,1730250000
1730253600000,39.08,0.64,60.92,1730253600
1730257200000,39.99,0.67,60.01,1730257200
1730260800000,40.32,0.68,59.68,1730260800
1730264400000,40.32,0.68,59.68,1730264400
1730268000000,40.79,0.69,59.21,1730268000
1730271600000,40.96,0.69,59.04,1730271600
1730275200000,41.02,0.7,58.98,1730275200
1730278800000,40.81,0.69,59.19,1730278800
1730282400000,40.98,0.69,59.02,1730282400
1730286000000,40.98,0.69,59.02,1730286000
1730289600000,41.34,0.71,58.66,1730289600
1730293200000,41.8,0.72,58.2,1730293200
1730296800000,42.39,0.74,57.61,1730296800
1730300400000,42.62,0.74,57.38,1730300400
1730304000000,42.6,0.74,57.4,1730304000
1730307600000,42.6,0.74,57.4,1730307600
1730311200000,42.81,0.75,57.19,1730311200
1730314800000,42.8,0.75,57.2,1730314800
1730318400000,42.8,0.75,57.2,1730318400
1730322000000,42.6,0.74,57.4,1730322000
1730325600000,43.21,0.76,56.79,1730325600
1730329200000,43.21,0.76,56.79,1730329200
1730332800000,42.83,0.75,57.17,1730332800
1730336400000,42.99,0.75,57.01,1730336400
1730340000000,42.95,0.75,57.05,1730340000
1730343600000,42.95,0.75,57.05,1730343600
1730347200000,41.9,0.72,58.1,1730347200
1730350800000,42.04,0.73,57.96,1730350800
1730354400000,42.07,0.73,57.93,1730354400
1730358000000,42.05,0.73,57.95,1730358000
1730361600000,42.05,0.73,57.95,1730361600
1730365200000,42.12,0.73,57.88,1730365200
1730368800000,42.12,0.73,57.88,1730368800
1730372400000,41.39,0.71,58.61,1730372400
1730376000000,42.2,0.73,57.8,1730376000
1730379600000,42.92,0.75,57.08,1730379600
1730383200000,44.47,0.8,55.53,1730383200
1730386800000,47.71,0.91,52.29,1730386800
1730390400000,49.01,0.96,50.99,1730390400
1730394000000,49.61,0.99,50.39,1730394000
1730397600000,49.61,0.99,50.39,1730397600
1730401200000,49.68,0.99,50.32,1730401200
1730404800000,49.89,1.0,50.11,1730404800
1730408400000,50.67,1.03,49.33,1730408400
1730412000000,50.99,1.04,49.01,1730412000
1730415600000,51.14,1.05,48.86,1730415600
1730419200000,51.21,1.05,48.79,1730419200
1730422800000,50.04,1.0,49.96,1730422800
1730426400000,50.82,1.03,49.18,1730426400
1730430000000,50.97,1.04,49.03,1730430000
1730433600000,51.08,1.04,48.92,1730433600
1730437200000,51.08,1.04,48.92,1730437200
1730440800000,51.4,1.06,48.6,1730440800
1730444400000,51.44,1.06,48.56,1730444400
1730448000000,51.77,1.07,48.23,1730448000
1730451600000,51.91,1.08,48.09,1730451600
1730455200000,52.13,1.09,47.87,1730455200
1730458800000,51.8,1.08,48.2,1730458800
1730462400000,51.41,1.06,48.59,1730462400
1730466000000,51.64,1.07,48.36,1730466000
1730469600000,50.28,1.01,49.72,1730469600
1730473200000,47.92,0.92,52.08,1730473200
1730476800000,50.52,1.02,49.48,1730476800
1730480400000,49.91,1.0,50.09,1730480400
1730484000000,50.39,1.02,49.61,1730484000
1730487600000,51.34,1.06,48.66,1730487600
1730491200000,52.3,1.1,47.7,1730491200
1730494800000,52.38,1.1,47.62,1730494800
1730498400000,52.87,1.12,47.13,1730498400
1730502000000,52.93,1.12,47.07,1730502000
1730505600000,53.18,1.14,46.82,1730505600
1730509200000,53.53,1.15,46.47,1730509200
1730512800000,53.55,1.15,46.45,1730512800
1730516400000,53.04,1.13,46.96,1730516400
1730520000000,52.73,1.12,47.27,1730520000
1730523600000,52.54,1.11,47.46,1730523600
1730527200000,52.69,1.11,47.31,1730527200
1730530800000,52.64,1.11,47.36,1730530800
1730534400000,52.37,1.1,47.63,1730534400
1730538000000,52.13,1.09,47.87,1730538000
1730541600000,52.18,1.09,47.82,1730541600
1730545200000,52.53,1.11,47.47,1730545200
1730548800000,52.53,1.11,47.47,1730548800
1730552400000,52.07,1.09,47.93,1730552400
1730556000000,52.35,1.1,47.65,1730556000
1730559600000,52.91,1.12,47.09,1730559600
1730563200000,53.1,1.13,46.9,1730563200
1730566800000,52.8,1.12,47.2,1730566800
1730570400000,52.6,1.11,47.4,1730570400
1730574000000,52.64,1.11,47.36,1730574000
1730577600000,52.58,1.11,47.42,1730577600
1730581200000,52.61,1.11,47.39,1730581200
1730584800000,52.59,1.11,47.41,1730584800
1730588400000,52.54,1.11,47.46,1730588400
1730592000000,53.0,1.13,47.0,1730592000
1730595600000,53.43,1.15,46.57,1730595600
1730599200000,54.14,1.18,45.86,1730599200
1730602800000,56.29,1.29,43.71,1730602800
1730606400000,56.72,1.31,43.28,1730606400
1730610000000,56.35,1.29,43.65,1730610000
1730613600000,55.78,1.26,44.22,1730613600
1730617200000,56.0,1.27,44.0,1730617200
