start_time,datetime,flow_mean,flow_total,transactions_count_flow
1707613200000,2024-02-11 01:00:00,3.66716754,33.00450782,9
1707616800000,2024-02-11 02:00:00,4.13040581,33.04324651,8
1707620400000,2024-02-11 03:00:00,0.49945133,4.49506195,9
1707624000000,2024-02-11 04:00:00,6.59742394,32.9871197,5
1707627600000,2024-02-11 05:00:00,0.00031883,0.00223182,7
1707631200000,2024-02-11 06:00:00,0.02185238,0.21852377,10
1707634800000,2024-02-11 07:00:00,1.83322506,32.9980511,18
1707638400000,2024-02-11 08:00:00,1.43486581,33.00191358,23
1707642000000,2024-02-11 09:00:00,0.07031359,0.77344951,11
1707645600000,2024-02-11 10:00:00,8.26267151,33.05068605,4
1707649200000,2024-02-11 11:00:00,7.33676795,66.03091155,9
1707652800000,2024-02-11 12:00:00,1.27144984,66.11539146,52
1707656400000,2024-02-11 13:00:00,0.00576854,0.05191683,9
1707660000000,2024-02-11 14:00:00,0.00011664,0.00034993,3
1707663600000,2024-02-11 15:00:00,1.80220102,34.24181932,19
1707667200000,2024-02-11 16:00:00,0.00347093,0.03818019,11
1707670800000,2024-02-11 17:00:00,0.01651491,0.34681311,21
1707674400000,2024-02-11 18:00:00,0.00098977,0.00494886,5
1707678000000,2024-02-11 19:00:00,0.00506312,0.01518936,3
1707681600000,2024-02-11 20:00:00,0.0260538,0.23448417,9
1707685200000,2024-02-11 21:00:00,0.0390388,0.07807759,2
1707688800000,2024-02-11 22:00:00,0.01767375,0.07069501,4
1707692400000,2024-02-11 23:00:00,0.09210625,0.73684998,8
1707696000000,2024-02-12 00:00:00,0.0129309,0.11637814,9
1707699600000,2024-02-12 01:00:00,0.00112411,0.01236521,11
1707703200000,2024-02-12 02:00:00,0.00495351,0.0346746,7
1707706800000,2024-02-12 03:00:00,3.30061707,33.00617072,10
1707710400000,2024-02-12 04:00:00,0.001159,0.03361092,29
1707714000000,2024-02-12 05:00:00,0.00014997,0.00074985,5
1707717600000,2024-02-12 06:00:00,0.00628411,0.03770464,6
1707721200000,2024-02-12 07:00:00,100.00110478,600.00662865,6
1707724800000,2024-02-12 08:00:00,0.00116412,0.00232824,2
1707728400000,2024-02-12 09:00:00,1.45777018,33.52871415,23
1707732000000,2024-02-12 10:00:00,3.48110229,66.14094345,19
1707735600000,2024-02-12 11:00:00,5.50494889,33.02969336,6
1707739200000,2024-02-12 12:00:00,1.06569297,33.03648204,31
1707742800000,2024-02-12 13:00:00,1.78378452,66.00002714,37
1707746400000,2024-02-12 14:00:00,9.42690217,65.98831521,7
1707750000000,2024-02-12 15:00:00,0.00902862,0.02708587,3
1707753600000,2024-02-12 16:00:00,0.00799741,0.0959689,12
1707757200000,2024-02-12 17:00:00,0.02701017,0.27010168,10
1707760800000,2024-02-12 18:00:00,0.04869003,1.41201091,29
1707764400000,2024-02-12 19:00:00,1.25036013,10.00288102,8
1707768000000,2024-02-12 20:00:00,0.03967136,0.31737089,8
1707771600000,2024-02-12 21:00:00,0.01369555,0.12325997,9
1707775200000,2024-02-12 22:00:00,3.95588104,75.16173973,19
1707778800000,2024-02-12 23:00:00,1.57021887,25.12350197,16
1707782400000,2024-02-13 00:00:00,5.57008731,33.42052388,6
1707786000000,2024-02-13 01:00:00,3.66748785,33.00739064,9
1707789600000,2024-02-13 02:00:00,3.30403083,33.0403083,10
1707793200000,2024-02-13 03:00:00,0.22894075,2.06046673,9
1707796800000,2024-02-13 04:00:00,3.00942637,33.10369006,11
1707800400000,2024-02-13 05:00:00,0.00339816,0.01019448,3
1707804000000,2024-02-13 06:00:00,2.06540176,33.04642815,16
1707807600000,2024-02-13 07:00:00,0.10240191,0.81921528,8
1707811200000,2024-02-13 08:00:00,4.13701232,33.09609853,8
1707814800000,2024-02-13 09:00:00,0.03067967,0.3374764,11
1707818400000,2024-02-13 10:00:00,2.38000521,33.32007293,14
1707822000000,2024-02-13 11:00:00,0.07409805,0.51868632,7
1707825600000,2024-02-13 12:00:00,0.00734064,0.15415334,21
1707829200000,2024-02-13 13:00:00,0.00758129,0.053069,7
1707832800000,2024-02-13 14:00:00,0.02649972,0.52999446,20
1707836400000,2024-02-13 15:00:00,0.01654272,0.29776892,18
1707840000000,2024-02-13 16:00:00,0.01883076,0.69673818,37
1707843600000,2024-02-13 17:00:00,0.00644397,0.10310347,16
1707847200000,2024-02-13 18:00:00,0.00601128,0.21039465,35
1707850800000,2024-02-13 19:00:00,0.01116173,0.08929387,8
1707854400000,2024-02-13 20:00:00,0.00125742,0.00880192,7
1707858000000,2024-02-13 21:00:00,0.00602679,0.02410717,4
1707861600000,2024-02-13 22:00:00,1.33833472,10.70667775,8
1707865200000,2024-02-13 23:00:00,0.01033831,0.06202989,6
1707868800000,2024-02-14 00:00:00,0.00163421,0.01797626,11
1707872400000,2024-02-14 01:00:00,0.002981,0.01788601,6
1707876000000,2024-02-14 02:00:00,0.01166784,0.04667137,4
1707879600000,2024-02-14 03:00:00,0.02523807,0.27761882,11
1707883200000,2024-02-14 04:00:00,0.0398435,0.59765247,15
1707886800000,2024-02-14 05:00:00,11.06091332,33.18273997,3
1707890400000,2024-02-14 06:00:00,1.45814334,33.53729673,23
1707894000000,2024-02-14 07:00:00,0.00369195,0.00369195,1
1707897600000,2024-02-14 08:00:00,6.64251123,33.21255616,5
1707901200000,2024-02-14 09:00:00,11.03932034,33.11796102,3
1707904800000,2024-02-14 10:00:00,0.10095603,1.51434046,15
1707908400000,2024-02-14 11:00:00,0.09547794,1.14573529,12
1707912000000,2024-02-14 12:00:00,0.00578481,0.09255702,16
1707915600000,2024-02-14 13:00:00,2.54474115,33.08163492,13
1707919200000,2024-02-14 14:00:00,2.23264024,33.48960364,15
1707922800000,2024-02-14 15:00:00,4.18550864,33.48406915,8
1707926400000,2024-02-14 16:00:00,0.00239999,0.00719996,3
1707930000000,2024-02-14 17:00:00,0.01553208,0.34170575,22
1707933600000,2024-02-14 18:00:00,0.01595934,0.09575602,6
1707937200000,2024-02-14 19:00:00,0.0129856,0.07791363,6
1707940800000,2024-02-14 20:00:00,0.02325751,0.25583266,11
1707944400000,2024-02-14 21:00:00,0.00630932,0.05047459,8
1707948000000,2024-02-14 22:00:00,0.02576382,0.51527636,20
1707951600000,2024-02-14 23:00:00,0.00436873,0.03494984,8
1707955200000,2024-02-15 00:00:00,0.0195442,0.11726519,6
1707958800000,2024-02-15 01:00:00,0.98250315,33.40510709,34
1707962400000,2024-02-15 02:00:00,3.00313997,33.03453969,11
1707966000000,2024-02-15 03:00:00,0.70272533,33.02809028,47
1707969600000,2024-02-15 04:00:00,0.72304676,33.26015086,46
1707973200000,2024-02-15 05:00:00,0.01081275,0.14056572,13
1707976800000,2024-02-15 06:00:00,4.12580512,66.01288187,16
1707980400000,2024-02-15 07:00:00,1.07502237,33.32569348,31
1707984000000,2024-02-15 08:00:00,0.15094596,1.81135157,12
1707987600000,2024-02-15 09:00:00,0.01776346,0.17763459,10
1707991200000,2024-02-15 10:00:00,0.0051167,0.12280077,24
1707994800000,2024-02-15 11:00:00,0.00248843,0.04728012,19
1707998400000,2024-02-15 12:00:00,0.01115844,0.0781091,7
1708002000000,2024-02-15 13:00:00,2.75918762,33.11025145,12
1708005600000,2024-02-15 14:00:00,0.07144538,1.07168066,15
1708009200000,2024-02-15 15:00:00,4.14782296,33.18258368,8
1708012800000,2024-02-15 16:00:00,2.20678306,33.10174591,15
1708016400000,2024-02-15 17:00:00,3.68787814,33.19090329,9
1708020000000,2024-02-15 18:00:00,0.03398359,0.44178669,13
1708023600000,2024-02-15 19:00:00,0.0035124,0.03863642,11
1708027200000,2024-02-15 20:00:00,0.0044971,0.03597682,8
1708030800000,2024-02-15 21:00:00,0.00860909,0.07748181,9
1708034400000,2024-02-15 22:00:00,0.00128545,0.00385634,3
1708038000000,2024-02-15 23:00:00,0.02964073,0.11856291,4
1708041600000,2024-02-16 00:00:00,0.00103886,0.00415543,4
1708045200000,2024-02-16 01:00:00,0.02207525,0.26490296,12
1708048800000,2024-02-16 02:00:00,1.57993159,33.17856344,21
1708052400000,2024-02-16 03:00:00,1.66133174,33.22663485,20
1708056000000,2024-02-16 04:00:00,0.00233383,0.02100448,9
1708059600000,2024-02-16 05:00:00,0.01341372,0.10730977,8
1708063200000,2024-02-16 06:00:00,0.01544015,0.09264092,6
1708066800000,2024-02-16 07:00:00,0.03,0.03,1
1708070400000,2024-02-16 08:00:00,5.32548219,133.13705485,25
1708074000000,2024-02-16 09:00:00,0.00092569,0.00370277,4
1708077600000,2024-02-16 10:00:00,0.03481136,0.24367949,7
1708081200000,2024-02-16 11:00:00,2.53944582,33.01279569,13
1708084800000,2024-02-16 12:00:00,0.00070556,0.01199456,17
1708088400000,2024-02-16 13:00:00,1.58200498,33.22210448,21
1708092000000,2024-02-16 14:00:00,1.75975322,33.4353112,19
1708095600000,2024-02-16 15:00:00,2.2142226,33.21333904,15
1708099200000,2024-02-16 16:00:00,3.48088407,66.13679728,19
1708102800000,2024-02-16 17:00:00,0.035982,0.17990998,5
1708106400000,2024-02-16 18:00:00,0.01497567,0.02995134,2
1708110000000,2024-02-16 19:00:00,0.01044887,0.0626932,6
1708113600000,2024-02-16 20:00:00,0.00281883,0.01973184,7
1708117200000,2024-02-16 21:00:00,0.00999056,0.1398678,14
1708120800000,2024-02-16 22:00:00,0.00156077,0.00780387,5
1708124400000,2024-02-16 23:00:00,0.00544583,0.17971253,33
1708128000000,2024-02-17 00:00:00,2.99940678,32.99347462,11
1708131600000,2024-02-17 01:00:00,1.58640611,33.31452835,21
1708135200000,2024-02-17 02:00:00,0.00126773,0.00887413,7
1708138800000,2024-02-17 03:00:00,1.84120946,33.14177029,18
1708142400000,2024-02-17 04:00:00,3.00129497,66.02848928,22
1708146000000,2024-02-17 05:00:00,3.30929404,33.09294036,10
1708149600000,2024-02-17 06:00:00,0.00389799,0.0506739,13
1708153200000,2024-02-17 07:00:00,0.00309822,0.05886611,19
1708156800000,2024-02-17 08:00:00,0.01045324,0.16725191,16
1708160400000,2024-02-17 09:00:00,0.0067873,0.08823487,13
1708164000000,2024-02-17 10:00:00,0.00980243,0.42150439,43
1708167600000,2024-02-17 11:00:00,0.0008562,0.00684963,8
1708171200000,2024-02-17 12:00:00,0.00410623,0.16424916,40
1708174800000,2024-02-17 13:00:00,1.14174383,33.11057119,29
1708178400000,2024-02-17 14:00:00,0.90816802,33.6022168,37
1708182000000,2024-02-17 15:00:00,0.01228906,0.19662498,16
1708185600000,2024-02-17 16:00:00,2.06413165,33.02610643,16
1708189200000,2024-02-17 17:00:00,0.00615219,0.19071782,31
1708192800000,2024-02-17 18:00:00,0.06716146,1.07458331,16
1708196400000,2024-02-17 19:00:00,0.33537746,5.03066187,15
1708200000000,2024-02-17 20:00:00,0.0018725,0.0018725,1
1708203600000,2024-02-17 21:00:00,0.01969982,0.15759853,8
1708207200000,2024-02-17 22:00:00,0.01479406,0.0739703,5
1708210800000,2024-02-17 23:00:00,0.00216213,0.00648638,3
1708214400000,2024-02-18 00:00:00,0.01360271,0.01360271,1
1708218000000,2024-02-18 01:00:00,0.03315161,0.43097096,13
1708221600000,2024-02-18 02:00:00,1.1407523,33.08181671,29
1708225200000,2024-02-18 03:00:00,0.08012483,1.04162285,13
1708228800000,2024-02-18 04:00:00,3.66492093,32.98428839,9
1708232400000,2024-02-18 05:00:00,0.00031117,0.0068457,22
1708236000000,2024-02-18 06:00:00,2.86886267,65.98384139,23
1708239600000,2024-02-18 07:00:00,2.75707771,66.16986513,24
1708243200000,2024-02-18 08:00:00,0.00024999,0.00074996,3
1708246800000,2024-02-18 09:00:00,0.00218614,0.01748912,8
1708250400000,2024-02-18 10:00:00,5.99711625,65.96827871,11
1708254000000,2024-02-18 11:00:00,0.02104668,0.10523339,5
1708257600000,2024-02-18 12:00:00,1.83980808,33.11654536,18
1708261200000,2024-02-18 13:00:00,0.01430161,0.10011125,7
1708264800000,2024-02-18 14:00:00,3.30037035,33.00370355,10
1708268400000,2024-02-18 15:00:00,0.01897427,0.55025373,29
1708272000000,2024-02-18 16:00:00,3.31532617,33.15326166,10
1708275600000,2024-02-18 17:00:00,0.00065715,0.0026286,4
1708279200000,2024-02-18 18:00:00,0.005158,0.03610603,7
1708282800000,2024-02-18 19:00:00,0.03744632,0.37446319,10
1708286400000,2024-02-18 20:00:00,0.01470444,0.05881777,4
1708290000000,2024-02-18 21:00:00,0.01040635,0.07284447,7
1708293600000,2024-02-18 22:00:00,0.25891051,3.62474709,14
1708297200000,2024-02-18 23:00:00,0.01558697,0.15586966,10
1708300800000,2024-02-19 00:00:00,0.00425963,0.03833665,9
1708304400000,2024-02-19 01:00:00,0.01586712,0.1428041,9
1708308000000,2024-02-19 02:00:00,5.37642002,69.89346029,13
1708311600000,2024-02-19 03:00:00,0.01612882,0.16128821,10
1708315200000,2024-02-19 04:00:00,1.69641392,66.160143,39
1708318800000,2024-02-19 05:00:00,0.0021483,0.00644491,3
1708322400000,2024-02-19 06:00:00,1.43670261,33.04416014,23
1708326000000,2024-02-19 07:00:00,3.32807581,66.56151624,20
1708329600000,2024-02-19 08:00:00,0.00880505,0.2377363,27
1708333200000,2024-02-19 09:00:00,0.02509545,0.30114536,12
1708336800000,2024-02-19 10:00:00,0.02814332,0.19700327,7
1708340400000,2024-02-19 11:00:00,0.01731466,0.36360793,21
1708344000000,2024-02-19 12:00:00,0.00599259,0.07191114,12
1708347600000,2024-02-19 13:00:00,0.00471793,0.06605107,14
1708351200000,2024-02-19 14:00:00,0.02562469,0.43561973,17
1708354800000,2024-02-19 15:00:00,0.00288357,0.01441785,5
1708358400000,2024-02-19 16:00:00,0.00833925,0.10007097,12
1708362000000,2024-02-19 17:00:00,9.998e-05,9.998e-05,1
1708365600000,2024-02-19 18:00:00,0.00941775,0.08475977,9
1708369200000,2024-02-19 19:00:00,0.07249597,0.79745571,11
1708372800000,2024-02-19 20:00:00,0.08093983,0.5665788,7
1708376400000,2024-02-19 21:00:00,0.06972341,0.6972341,10
1708380000000,2024-02-19 22:00:00,0.03456529,0.76043643,22
1708383600000,2024-02-19 23:00:00,0.11174779,1.11747793,10
1708387200000,2024-02-20 00:00:00,0.00171349,0.00342697,2
1708390800000,2024-02-20 01:00:00,0.16214438,0.81072191,5
1708394400000,2024-02-20 02:00:00,5.54561917,66.54742998,12
1708398000000,2024-02-20 03:00:00,0.00354421,0.04961899,14
1708401600000,2024-02-20 04:00:00,0.0299097,0.56828423,19
1708405200000,2024-02-20 05:00:00,3.66646762,32.9982086,9
1708408800000,2024-02-20 06:00:00,2.54135809,33.0376552,13
1708412400000,2024-02-20 07:00:00,2.75372014,33.04464166,12
1708416000000,2024-02-20 08:00:00,2.22111834,33.31677509,15
1708419600000,2024-02-20 09:00:00,0.00643102,0.08360326,13
1708423200000,2024-02-20 10:00:00,6.65283959,33.26419795,5
1708426800000,2024-02-20 11:00:00,2.40142083,33.61989165,14
1708430400000,2024-02-20 12:00:00,0.01663926,0.11647479,7
1708434000000,2024-02-20 13:00:00,0.022314,0.13388403,6
1708437600000,2024-02-20 14:00:00,2.20994066,33.14910995,15
1708441200000,2024-02-20 15:00:00,0.05732999,0.28664997,5
1708444800000,2024-02-20 16:00:00,0.00796611,0.07966112,10
1708448400000,2024-02-20 17:00:00,0.01624507,0.16245072,10
1708452000000,2024-02-20 18:00:00,0.02994674,0.32941411,11
1708455600000,2024-02-20 19:00:00,0.00374078,0.02992624,8
1708459200000,2024-02-20 20:00:00,0.00328709,0.00986128,3
1708462800000,2024-02-20 21:00:00,0.20513569,3.07703532,15
1708466400000,2024-02-20 22:00:00,0.05216739,1.04334786,20
1708470000000,2024-02-20 23:00:00,0.01890423,0.09452114,5
1708473600000,2024-02-21 00:00:00,0.00959348,0.05756088,6
1708477200000,2024-02-21 01:00:00,0.00376721,0.0339049,9
1708480800000,2024-02-21 02:00:00,0.02058983,0.30884748,15
1708484400000,2024-02-21 03:00:00,0.02666522,0.50663917,19
1708488000000,2024-02-21 04:00:00,0.00280714,0.02807136,10
1708491600000,2024-02-21 05:00:00,0.01893813,0.32194816,17
1708495200000,2024-02-21 06:00:00,0.0,0.0,0
1708498800000,2024-02-21 07:00:00,0.0048354,0.09187251,19
1708502400000,2024-02-21 08:00:00,0.0317541,0.47631149,15
1708506000000,2024-02-21 09:00:00,0.01713114,0.35975386,21
1708509600000,2024-02-21 10:00:00,0.00184275,0.03316958,18
1708513200000,2024-02-21 11:00:00,0.00549838,0.08247574,15
1708516800000,2024-02-21 12:00:00,0.01237691,0.23516124,19
1708520400000,2024-02-21 13:00:00,0.01797141,1.09625599,61
1708524000000,2024-02-21 14:00:00,0.00712334,0.38466062,54
1708527600000,2024-02-21 15:00:00,0.08160833,1.38734156,17
1708531200000,2024-02-21 16:00:00,0.02597312,0.20778493,8
1708534800000,2024-02-21 17:00:00,0.00534007,0.09612132,18
1708538400000,2024-02-21 18:00:00,0.00188876,0.03210899,17
1708542000000,2024-02-21 19:00:00,0.0012208,0.01098716,9
1708545600000,2024-02-21 20:00:00,0.02038226,0.20382258,10
1708549200000,2024-02-21 21:00:00,0.03136659,0.09409978,3
1708552800000,2024-02-21 22:00:00,0.02212457,0.30974402,14
1708556400000,2024-02-21 23:00:00,0.00063889,0.00255555,4
1708560000000,2024-02-22 00:00:00,0.02753652,0.44058432,16
1708563600000,2024-02-22 01:00:00,0.00056999,0.01709968,30
1708567200000,2024-02-22 02:00:00,0.00294836,0.0825541,28
1708570800000,2024-02-22 03:00:00,0.01027844,0.28779624,28
1708574400000,2024-02-22 04:00:00,0.00872704,0.0610893,7
1708578000000,2024-02-22 05:00:00,0.05185611,0.31113667,6
1708581600000,2024-02-22 06:00:00,0.00169334,0.01693338,10
1708585200000,2024-02-22 07:00:00,0.00429664,0.13319585,31
1708588800000,2024-02-22 08:00:00,0.00391835,0.16065232,41
1708592400000,2024-02-22 09:00:00,0.00545403,0.14180477,26
1708596000000,2024-02-22 10:00:00,0.00211517,0.03172754,15
1708599600000,2024-02-22 11:00:00,0.0137936,0.66209263,48
1708603200000,2024-02-22 12:00:00,0.01474997,0.07374985,5
1708606800000,2024-02-22 13:00:00,0.00983121,0.21628664,22
1708610400000,2024-02-22 14:00:00,0.02377947,1.26031203,53
1708614000000,2024-02-22 15:00:00,0.00374489,0.11609167,31
1708617600000,2024-02-22 16:00:00,0.00391693,0.05092009,13
1708621200000,2024-02-22 17:00:00,0.02161285,0.90773955,42
1708624800000,2024-02-22 18:00:00,0.00197826,0.01780436,9
1708628400000,2024-02-22 19:00:00,0.03866839,0.58002581,15
1708632000000,2024-02-22 20:00:00,0.04279256,0.47071815,11
1708635600000,2024-02-22 21:00:00,0.01042912,0.10429121,10
1708639200000,2024-02-22 22:00:00,0.05885241,0.23540964,4
1708642800000,2024-02-22 23:00:00,0.00221647,0.04654587,21
1708646400000,2024-02-23 00:00:00,0.00802447,0.30492998,38
1708650000000,2024-02-23 01:00:00,0.00231745,0.02317445,10
1708653600000,2024-02-23 02:00:00,0.00488191,0.10252009,21
1708657200000,2024-02-23 03:00:00,0.01038496,0.16615931,16
1708660800000,2024-02-23 04:00:00,0.0010079,0.02519759,25
1708664400000,2024-02-23 05:00:00,0.01464962,0.16114582,11
1708668000000,2024-02-23 06:00:00,0.00582859,0.12240031,21
1708671600000,2024-02-23 07:00:00,0.00297313,0.0564894,19
1708675200000,2024-02-23 08:00:00,0.00717363,0.09325719,13
1708678800000,2024-02-23 09:00:00,0.0041367,0.08687074,21
1708682400000,2024-02-23 10:00:00,0.01645805,0.23041268,14
1708686000000,2024-02-23 11:00:00,0.00601886,0.17454687,29
1708689600000,2024-02-23 12:00:00,0.0281563,0.64759492,23
1708693200000,2024-02-23 13:00:00,0.01115959,0.29014937,26
1708696800000,2024-02-23 14:00:00,0.01054726,0.26368156,25
1708700400000,2024-02-23 15:00:00,0.01087903,0.17406446,16
1708704000000,2024-02-23 16:00:00,0.00944669,0.1039136,11
1708707600000,2024-02-23 17:00:00,0.0002846,0.0008538,3
1708711200000,2024-02-23 18:00:00,0.01312286,0.14435142,11
1708714800000,2024-02-23 19:00:00,0.0381885,0.30550802,8
1708718400000,2024-02-23 20:00:00,0.07366494,0.51565459,7
1708722000000,2024-02-23 21:00:00,0.01212628,0.04850512,4
1708725600000,2024-02-23 22:00:00,0.02422361,0.14534165,6
1708729200000,2024-02-23 23:00:00,0.01150365,0.13804385,12
1708732800000,2024-02-24 00:00:00,0.00153608,0.04761851,31
1708736400000,2024-02-24 01:00:00,0.04304958,1.07623944,25
1708740000000,2024-02-24 02:00:00,0.07584406,0.30337625,4
1708743600000,2024-02-24 03:00:00,0.00761015,0.0304406,4
1708747200000,2024-02-24 04:00:00,0.01654722,0.23166102,14
1708750800000,2024-02-24 05:00:00,0.00893786,0.10725436,12
1708754400000,2024-02-24 06:00:00,0.03470336,0.27762688,8
1708758000000,2024-02-24 07:00:00,0.01098757,0.10987567,10
1708761600000,2024-02-24 08:00:00,0.02161717,0.28102327,13
1708765200000,2024-02-24 09:00:00,0.021651,0.17320797,8
1708768800000,2024-02-24 10:00:00,0.0229453,0.27534362,12
1708772400000,2024-02-24 11:00:00,0.00426917,0.03415336,8
1708776000000,2024-02-24 12:00:00,0.00333937,0.03673305,11
1708779600000,2024-02-24 13:00:00,0.01760074,0.24641039,14
1708783200000,2024-02-24 14:00:00,0.03907137,0.31257094,8
1708786800000,2024-02-24 15:00:00,0.0486687,0.4380183,9
1708790400000,2024-02-24 16:00:00,0.00657598,0.03287992,5
1708794000000,2024-02-24 17:00:00,0.02610599,0.60043785,23
1708797600000,2024-02-24 18:00:00,0.13503107,1.08024854,8
1708801200000,2024-02-24 19:00:00,0.29992801,1.19971204,4
1708804800000,2024-02-24 20:00:00,0.00493426,0.01973705,4
1708808400000,2024-02-24 21:00:00,0.0127005,0.11430446,9
1708812000000,2024-02-24 22:00:00,0.0035829,0.02508031,7
1708815600000,2024-02-24 23:00:00,0.0152691,0.3359203,22
1708819200000,2024-02-25 00:00:00,0.03218295,0.32182955,10
1708822800000,2024-02-25 01:00:00,0.00937934,0.14069008,15
1708826400000,2024-02-25 02:00:00,0.00324539,0.07464396,23
1708830000000,2024-02-25 03:00:00,0.0084623,0.10154755,12
1708833600000,2024-02-25 04:00:00,0.01014876,0.16238023,16
1708837200000,2024-02-25 05:00:00,0.00025675,0.00154048,6
1708840800000,2024-02-25 06:00:00,0.01773363,0.17733634,10
1708844400000,2024-02-25 07:00:00,0.04013557,0.36122013,9
1708848000000,2024-02-25 08:00:00,0.0142955,0.21443252,15
1708851600000,2024-02-25 09:00:00,0.04372071,1.31162132,30
1708855200000,2024-02-25 10:00:00,0.00316213,0.09486384,30
1708858800000,2024-02-25 11:00:00,0.00105933,0.02542396,24
1708862400000,2024-02-25 12:00:00,0.01216822,0.55973795,46
1708866000000,2024-02-25 13:00:00,0.00286949,0.08034582,28
1708869600000,2024-02-25 14:00:00,0.00197485,0.0612202,31
1708873200000,2024-02-25 15:00:00,0.00621189,0.14908526,24
1708876800000,2024-02-25 16:00:00,0.00628638,0.24516882,39
1708880400000,2024-02-25 17:00:00,0.02557265,0.76717961,30
1708884000000,2024-02-25 18:00:00,0.00398971,0.04787646,12
1708887600000,2024-02-25 19:00:00,0.00333614,0.02335299,7
1708891200000,2024-02-25 20:00:00,0.02382903,0.38126445,16
1708894800000,2024-02-25 21:00:00,0.00131974,0.02243553,17
1708898400000,2024-02-25 22:00:00,0.008845,0.15036492,17
1708902000000,2024-02-25 23:00:00,0.01796088,0.17960883,10
1708905600000,2024-02-26 00:00:00,0.01725875,0.25888119,15
1708909200000,2024-02-26 01:00:00,0.53935394,7.01160122,13
1708912800000,2024-02-26 02:00:00,0.07249054,1.2323391,17
1708916400000,2024-02-26 03:00:00,0.00409387,0.11462847,28
1708920000000,2024-02-26 04:00:00,0.00511862,0.1637959,32
1708923600000,2024-02-26 05:00:00,0.0077903,0.03895148,5
1708927200000,2024-02-26 06:00:00,0.00726189,0.34857056,48
1708930800000,2024-02-26 07:00:00,0.00373992,0.10845777,29
1708934400000,2024-02-26 08:00:00,0.00210366,0.06100614,29
1708938000000,2024-02-26 09:00:00,0.01858221,0.35306199,19
1708941600000,2024-02-26 10:00:00,0.0155948,0.31189602,20
1708945200000,2024-02-26 11:00:00,0.00739045,0.12563771,17
1708948800000,2024-02-26 12:00:00,0.01300248,0.22104215,17
1708952400000,2024-02-26 13:00:00,0.00873197,0.15717545,18
1708956000000,2024-02-26 14:00:00,0.02847975,0.51263555,18
1708959600000,2024-02-26 15:00:00,0.01044598,0.40739309,39
1708963200000,2024-02-26 16:00:00,0.00413032,0.0330426,8
1708966800000,2024-02-26 17:00:00,0.01007714,0.20154281,20
1708970400000,2024-02-26 18:00:00,0.05747454,0.80464349,14
1708974000000,2024-02-26 19:00:00,0.07778585,1.08900184,14
1708977600000,2024-02-26 20:00:00,0.00840546,0.08405455,10
1708981200000,2024-02-26 21:00:00,0.0398375,0.3187,8
1708984800000,2024-02-26 22:00:00,0.01382249,0.17969241,13
1708988400000,2024-02-26 23:00:00,0.01322352,0.30414105,23
1708992000000,2024-02-27 00:00:00,0.02291075,0.32075046,14
1708995600000,2024-02-27 01:00:00,0.00509916,0.06628912,13
1708999200000,2024-02-27 02:00:00,0.09771971,2.9315913,30
1709002800000,2024-02-27 03:00:00,0.01395027,0.33480647,24
1709006400000,2024-02-27 04:00:00,0.01246505,0.18697577,15
1709010000000,2024-02-27 05:00:00,0.01151783,0.32249933,28
1709013600000,2024-02-27 06:00:00,0.01955583,0.15644667,8
1709017200000,2024-02-27 07:00:00,0.01219619,0.29270855,24
1709020800000,2024-02-27 08:00:00,0.1146527,1.49048512,13
1709024400000,2024-02-27 09:00:00,0.01701861,0.42546516,25
1709028000000,2024-02-27 10:00:00,0.01303448,0.29979315,23
1709031600000,2024-02-27 11:00:00,0.00942418,0.20733206,22
1709035200000,2024-02-27 12:00:00,0.1417133,2.9759793,21
1709038800000,2024-02-27 13:00:00,0.0154156,0.3083121,20
1709042400000,2024-02-27 14:00:00,0.07819108,2.18935015,28
1709046000000,2024-02-27 15:00:00,0.04225739,0.33805909,8
1709049600000,2024-02-27 16:00:00,0.00897675,0.1166977,13
1709053200000,2024-02-27 17:00:00,0.01727706,0.12093941,7
1709056800000,2024-02-27 18:00:00,0.02889037,0.14445184,5
1709060400000,2024-02-27 19:00:00,0.02306773,0.2998805,13
1709064000000,2024-02-27 20:00:00,0.02752849,0.38539885,14
1709067600000,2024-02-27 21:00:00,0.03197745,0.51163918,16
1709071200000,2024-02-27 22:00:00,0.23004954,1.38029726,6
1709074800000,2024-02-27 23:00:00,0.01556351,0.21788912,14
1709078400000,2024-02-28 00:00:00,0.0027987,0.10075334,36
1709082000000,2024-02-28 01:00:00,0.01940721,1.12561811,58
1709085600000,2024-02-28 02:00:00,0.0056173,0.12919786,23
1709089200000,2024-02-28 03:00:00,0.00791466,0.24535461,31
1709092800000,2024-02-28 04:00:00,0.00678946,0.04752624,7
1709096400000,2024-02-28 05:00:00,0.02889666,0.43344988,15
1709100000000,2024-02-28 06:00:00,0.00725016,0.13050293,18
1709103600000,2024-02-28 07:00:00,0.01163977,0.48887021,42
1709107200000,2024-02-28 08:00:00,0.01165197,0.87389782,75
1709110800000,2024-02-28 09:00:00,0.01684717,0.6401924,38
1709114400000,2024-02-28 10:00:00,0.01223869,0.55074126,45
1709118000000,2024-02-28 11:00:00,0.03114609,1.02782091,33
1709121600000,2024-02-28 12:00:00,0.02489027,0.19912218,8
1709125200000,2024-02-28 13:00:00,0.0638669,5.42868654,85
1709128800000,2024-02-28 14:00:00,0.0217742,0.47903237,22
1709132400000,2024-02-28 15:00:00,0.01725085,0.43127129,25
