start_time,longShortRatio,time,c,h,l,o,t,longAccount,shortAccount,buy,sell
1713495600000,1.08,1713495600,0.008214,0.008214,0.004963,0.004963,1713495600,68.85,31.15,16454.355,14848.655
1713499200000,1.13,1713499200,0.007321,0.008567,0.007306,0.008214,1713499200,66.33,33.67,10582.668,9244.21
1713502800000,0.86,1713502800,0.00639,0.007408,0.00639,0.007321,1713502800,65.16,34.84,9736.931,11173.668
1713506400000,1.32,1713506400,0.007502,0.007516,0.00559,0.00639,1713506400,64.35,35.65,31222.34,23283.216
1713510000000,0.89,1713510000,0.006678,0.007669,0.006678,0.007502,1713510000,61.41,38.59,17026.706,20130.886
1713513600000,1.02,1713513600,0.004863,0.007129,0.004863,0.006678,1713513600,58.49,41.51,15669.241,15868.572
1713517200000,1.02,1713517200,0.003251,0.004863,0.003157,0.004863,1713517200,57.63,42.37,5770.096,5547.785
1713520800000,1.09,1713520800,0.00302,0.003251,0.00257,0.003251,1713520800,57.26,42.74,8131.141,7187.743
1713524400000,1.04,1713524400,0.001957,0.003111,0.001957,0.00302,1713524400,56.28,43.72,10903.423,10890.573
1713528000000,0.95,1713528000,-0.000113,0.001957,-0.000113,0.001957,1713528000,56.28,43.72,8392.533,8974.137
1713531600000,0.95,1713531600,-0.0002,-4.8e-05,-0.000863,-0.000113,1713531600,55.77,44.23,11491.219,11432.827
1713535200000,1.0,1713535200,0.000906,0.000906,-0.00138,-0.0002,1713535200,55.36,44.64,15243.028,15040.141
1713538800000,1.03,1713538800,0.005717,0.005717,0.000906,0.000906,1713538800,55.36,44.64,6532.576,6255.986
1713542400000,0.96,1713542400,0.008649,0.008649,0.005717,0.005717,1713542400,55.77,44.23,16110.782,16610.99
1713546000000,1.24,1713546000,0.01,0.01,0.008649,0.008649,1713546000,55.77,44.23,10121.33,8800.397
1713549600000,0.89,1713549600,0.01,0.01,0.01,0.01,1713549600,57.22,42.78,4942.927,4969.142
1713553200000,0.94,1713553200,0.01,0.01,0.01,0.01,1713553200,57.26,42.74,2977.475,3205.489
1713556800000,0.91,1713556800,0.01,0.01,0.01,0.01,1713556800,57.26,42.74,4230.246,4472.341
1713560400000,1.2,1713560400,0.01,0.01,0.01,0.01,1713560400,57.52,42.48,3131.53,2882.451
1713564000000,0.8,1713564000,0.01,0.01,0.01,0.01,1713564000,57.52,42.48,3279.488,4402.829
1713567600000,0.93,1713567600,0.01,0.01,0.01,0.01,1713567600,57.95,42.05,12591.528,13017.129
1713571200000,0.98,1713571200,0.01,0.01,0.01,0.01,1713571200,57.95,42.05,9022.68,9139.19
1713574800000,1.1,1713574800,0.01,0.01,0.01,0.01,1713574800,59.25,40.75,6180.941,5526.508
1713578400000,1.19,1713578400,0.01,0.01,0.01,0.01,1713578400,59.25,40.75,3679.545,3254.022
1713582000000,1.06,1713582000,0.007743,0.01,0.007743,0.01,1713582000,60.76,39.24,2210.444,2239.444
1713585600000,1.05,1713585600,0.005517,0.007743,0.005517,0.007743,1713585600,60.76,39.24,3432.443,3542.689
1713589200000,1.08,1713589200,0.001965,0.005517,0.001965,0.005517,1713589200,61.3,38.7,1853.543,1922.56
1713592800000,0.88,1713592800,-0.000938,0.001965,-0.000938,0.001965,1713592800,61.3,38.7,2242.92,2864.598
1713596400000,0.75,1713596400,-0.000766,-0.000712,-0.001623,-0.000938,1713596400,60.99,39.01,1491.628,1774.781
1713600000000,0.91,1713600000,0.000585,0.000585,-0.000891,-0.000766,1713600000,60.48,39.52,3524.633,3699.799
1713603600000,0.92,1713603600,0.001295,0.001295,0.000585,0.000585,1713603600,60.26,39.74,6822.873,7086.123
1713607200000,0.97,1713607200,0.001298,0.001447,0.001103,0.001295,1713607200,61.31,38.69,3888.523,3845.417
1713610800000,1.03,1713610800,0.002449,0.002476,0.001271,0.001298,1713610800,61.31,38.69,3155.187,3300.465
1713614400000,1.03,1713614400,0.004398,0.004441,0.002449,0.002449,1713614400,62.25,37.75,2473.15,2545.939
1713618000000,1.07,1713618000,0.004891,0.00508,0.004326,0.004398,1713618000,62.21,37.79,2632.945,2433.27
1713621600000,0.97,1713621600,0.004072,0.00492,0.003928,0.004891,1713621600,62.1,37.9,1935.312,2058.343
1713625200000,1.34,1713625200,0.004204,0.004618,0.003831,0.004072,1713625200,61.85,38.15,11242.672,8495.605
1713628800000,0.96,1713628800,0.003749,0.004204,0.003607,0.004204,1713628800,61.52,38.48,7676.152,8386.683
1713632400000,1.08,1713632400,0.002293,0.004104,0.002293,0.003749,1713632400,60.34,39.66,9630.321,8994.877
1713636000000,0.84,1713636000,0.001647,0.002365,0.001644,0.002293,1713636000,59.65,40.35,4764.213,5456.904
1713639600000,0.94,1713639600,0.002755,0.002755,0.001344,0.001647,1713639600,58.81,41.19,2542.345,2644.701
1713643200000,0.91,1713643200,0.002754,0.003078,0.002709,0.002755,1713643200,58.93,41.07,3207.988,3426.991
1713646800000,1.13,1713646800,0.002363,0.002817,0.002363,0.002754,1713646800,58.88,41.12,1589.755,1510.633
1713650400000,1.09,1713650400,0.002934,0.002934,0.00222,0.002363,1713650400,59.1,40.9,2071.901,1682.811
1713654000000,1.16,1713654000,0.003259,0.003876,0.002923,0.002934,1713654000,59.1,40.9,2140.943,1896.85
1713657600000,0.97,1713657600,0.002861,0.003259,0.002661,0.003259,1713657600,59.34,40.66,2276.883,2496.014
1713661200000,1.04,1713661200,0.003114,0.003644,0.002848,0.002861,1713661200,59.15,40.85,2138.109,2349.649
1713664800000,1.27,1713664800,0.001865,0.003115,0.001847,0.003114,1713664800,59.13,40.87,3969.382,3564.168
1713668400000,0.97,1713668400,0.001268,0.002392,0.001268,0.001865,1713668400,59.05,40.95,6662.635,7111.521
1713672000000,0.91,1713672000,0.001194,0.001331,0.000929,0.001268,1713672000,59.55,40.45,3406.777,3380.834
1713675600000,0.9,1713675600,9.6e-05,0.001375,9.6e-05,0.001194,1713675600,59.55,40.45,1783.599,1887.201
1713679200000,1.0,1713679200,-0.001478,9.6e-05,-0.001478,9.6e-05,1713679200,59.45,40.55,1544.327,1528.234
1713682800000,0.95,1713682800,-0.002093,-0.001442,-0.002286,-0.001478,1713682800,59.38,40.62,2134.583,2237.11
1713686400000,0.88,1713686400,-0.002675,-0.002093,-0.002692,-0.002093,1713686400,59.21,40.79,2429.541,2765.48
1713690000000,0.92,1713690000,-0.001934,-0.001934,-0.002675,-0.002675,1713690000,59.21,40.79,2579.968,2509.646
1713693600000,1.29,1713693600,-0.000888,-0.000731,-0.001934,-0.001934,1713693600,59.35,40.65,1741.402,1468.303
1713697200000,1.29,1713697200,0.001804,0.001804,-0.000888,-0.000888,1713697200,59.35,40.65,6673.765,5168.131
1713700800000,0.77,1713700800,0.003941,0.003941,0.001804,0.001804,1713700800,58.54,41.46,2834.509,3530.847
1713704400000,1.0,1713704400,0.006173,0.006173,0.003941,0.003941,1713704400,58.09,41.91,4974.908,4334.179
1713708000000,1.02,1713708000,0.00713,0.007211,0.006162,0.006173,1713708000,58.5,41.5,2412.871,2288.482
1713711600000,1.19,1713711600,0.008271,0.008271,0.007064,0.00713,1713711600,58.45,41.55,2026.945,1826.782
1713715200000,0.82,1713715200,0.01,0.01,0.008187,0.008271,1713715200,58.98,41.02,11360.815,12377.377
1713718800000,1.16,1713718800,0.01,0.01,0.01,0.01,1713718800,58.19,41.81,3224.675,2734.218
1713722400000,0.7,1713722400,0.01,0.01,0.01,0.01,1713722400,58.19,41.81,1644.107,2321.532
1713726000000,0.76,1713726000,0.01,0.01,0.01,0.01,1713726000,57.91,42.09,1701.609,2405.449
1713729600000,1.16,1713729600,0.01,0.01,0.01,0.01,1713729600,57.86,42.14,2878.5,2725.517
1713733200000,1.18,1713733200,0.008742,0.01,0.008722,0.01,1713733200,58.27,41.73,5354.925,4588.025
1713736800000,1.2,1713736800,0.006026,0.008742,0.006026,0.008742,1713736800,58.27,41.73,3391.491,2878.175
1713740400000,0.79,1713740400,0.004423,0.006026,0.004366,0.006026,1713740400,58.56,41.44,1248.589,1662.159
1713744000000,0.91,1713744000,0.003471,0.004742,0.00346,0.004423,1713744000,58.52,41.48,2873.81,3227.552
1713747600000,1.06,1713747600,0.00418,0.00418,0.003251,0.003471,1713747600,58.52,41.48,11799.863,10643.708
1713751200000,1.06,1713751200,0.003869,0.004298,0.003812,0.00418,1713751200,59.34,40.66,3033.315,3226.146
1713754800000,1.25,1713754800,0.004774,0.004862,0.003645,0.003869,1713754800,59.34,40.66,11961.889,10022.816
1713758400000,1.04,1713758400,0.004853,0.004862,0.004504,0.004774,1713758400,56.92,43.08,5140.782,5362.939
1713762000000,1.26,1713762000,0.004838,0.005345,0.004706,0.004853,1713762000,56.92,43.08,7056.828,5822.79
1713765600000,0.84,1713765600,0.003415,0.004838,0.003415,0.004838,1713765600,57.46,42.54,3726.675,4906.794
1713769200000,0.92,1713769200,0.002562,0.003415,0.002291,0.003415,1713769200,56.38,43.62,4284.318,4768.583
1713772800000,0.96,1713772800,0.003026,0.003394,0.002497,0.002562,1713772800,55.32,44.68,3136.239,3432.521
1713776400000,0.96,1713776400,0.0035,0.003719,0.002988,0.003026,1713776400,55.32,44.68,2344.302,2705.762
1713780000000,1.31,1713780000,0.002637,0.003604,0.002637,0.0035,1713780000,55.67,44.33,2911.805,2220.538
1713783600000,0.83,1713783600,0.002354,0.002637,0.001974,0.002637,1713783600,56.31,43.69,3029.666,3712.283
1713787200000,0.98,1713787200,0.004011,0.004011,0.002354,0.002354,1713787200,56.27,43.73,3200.954,3308.096
1713790800000,0.95,1713790800,0.004004,0.004278,0.003793,0.004011,1713790800,56.62,43.38,6956.116,6735.742
1713794400000,0.86,1713794400,0.002159,0.004023,0.002159,0.004004,1713794400,56.62,43.38,7167.75,8420.528
1713798000000,0.93,1713798000,0.000934,0.002159,0.000881,0.002159,1713798000,55.38,44.62,6759.922,7265.157
1713801600000,1.07,1713801600,4.2e-05,0.000934,1.9e-05,0.000934,1713801600,55.38,44.62,5546.625,5150.218
1713805200000,1.19,1713805200,-0.000812,9.8e-05,-0.000812,4.2e-05,1713805200,55.81,44.19,10392.414,8478.388
1713808800000,1.07,1713808800,-0.001611,-0.000731,-0.001782,-0.000812,1713808800,54.46,45.54,3343.922,3242.226
1713812400000,1.1,1713812400,-0.001635,-0.001527,-0.001938,-0.001611,1713812400,54.46,45.54,3585.099,3403.278
1713816000000,0.88,1713816000,-0.00198,-0.001635,-0.002382,-0.001635,1713816000,55.28,44.72,3019.457,3474.554
1713819600000,1.16,1713819600,-0.001191,-0.001191,-0.00198,-0.00198,1713819600,54.68,45.32,1745.644,1265.28
1713823200000,1.43,1713823200,-0.001266,-0.000822,-0.001427,-0.001191,1713823200,54.78,45.22,7488.443,5101.559
1713826800000,0.85,1713826800,-0.001269,-0.000501,-0.00129,-0.001266,1713826800,54.87,45.13,4756.954,5108.161
1713830400000,1.24,1713830400,-0.001879,-0.001269,-0.001895,-0.001269,1713830400,54.66,45.34,3293.773,2934.033
1713834000000,0.89,1713834000,-0.001753,-0.001347,-0.001879,-0.001879,1713834000,55.17,44.83,3541.567,4204.014
1713837600000,0.84,1713837600,-0.001753,-0.00133,-0.001826,-0.001753,1713837600,54.73,45.27,2377.838,3047.445
1713841200000,0.96,1713841200,-0.000866,-0.000864,-0.001768,-0.001753,1713841200,54.61,45.39,2668.115,3003.973
1713844800000,0.92,1713844800,0.000953,0.000953,-0.000889,-0.000866,1713844800,54.52,45.48,4025.74,4593.225
1713848400000,1.19,1713848400,0.002997,0.002997,0.000953,0.000953,1713848400,54.52,45.48,3556.661,3060.216
1713852000000,0.85,1713852000,0.004153,0.004153,0.002997,0.002997,1713852000,55.72,44.28,2052.307,2450.971
1713855600000,0.8,1713855600,0.005165,0.005202,0.004153,0.004153,1713855600,55.59,44.41,3571.521,4265.965
1713859200000,1.14,1713859200,0.00678,0.00678,0.005165,0.005165,1713859200,55.59,44.41,3785.867,3381.447
1713862800000,0.92,1713862800,0.006015,0.00678,0.005847,0.00678,1713862800,56.97,43.03,2155.759,2359.078
1713866400000,1.14,1713866400,0.00687,0.007031,0.006015,0.006015,1713866400,56.89,43.11,2512.183,2237.465
1713870000000,0.85,1713870000,0.006098,0.00687,0.006098,0.00687,1713870000,57.64,42.36,4172.247,4372.79
1713873600000,1.07,1713873600,0.00574,0.006177,0.005453,0.006098,1713873600,57.64,42.36,3771.383,3445.984
1713877200000,1.09,1713877200,0.004101,0.005897,0.004101,0.00574,1713877200,58.26,41.74,6666.808,6599.802
1713880800000,1.1,1713880800,0.000859,0.004101,0.000859,0.004101,1713880800,58.26,41.74,13128.187,12905.028
1713884400000,0.82,1713884400,-0.00102,0.000859,-0.00102,0.000859,1713884400,56.27,43.73,5641.893,7044.674
1713888000000,1.21,1713888000,-0.000665,-0.000665,-0.001456,-0.00102,1713888000,56.27,43.73,4867.125,4449.183
1713891600000,1.09,1713891600,0.000657,0.000691,-0.000665,-0.000665,1713891600,56.76,43.24,2354.973,2295.619
1713895200000,1.02,1713895200,0.001208,0.001208,0.000511,0.000657,1713895200,56.59,43.41,2024.495,1972.764
1713898800000,0.85,1713898800,0.002006,0.002006,0.00118,0.001208,1713898800,56.38,43.62,1952.16,2412.815
1713902400000,0.9,1713902400,0.001665,0.002211,0.001616,0.002006,1713902400,56.38,43.62,4945.63,5309.987
1713906000000,1.2,1713906000,0.001805,0.001805,0.001356,0.001665,1713906000,57.58,42.42,1454.469,1245.069
1713909600000,0.98,1713909600,0.002288,0.002493,0.001805,0.001805,1713909600,57.44,42.56,1304.36,1374.956
