start_time,open_interest,high open interest,low open interest,open value of open interest,funding_rate,high funding rate,low funding rate,open funding rate,long_account,longShortRatio,shortAccount
1.71365E+12,66763.42,66803.11,66671.67,66799.43,0.002363,0.002817,0.002363,0.002754,58.88,1.43,41.12
1.71365E+12,67004.11,67004.11,66763.42,66763.42,0.002934,0.002934,0.00222,0.002363,59.1,1.45,40.9
1.71365E+12,67260.22,67264.89,67004.11,67004.11,0.003259,0.003876,0.002923,0.002934,59.1,1.45,40.9
1.71366E+12,67249.04,67349.84,67234.69,67260.22,0.002861,0.003259,0.002661,0.003259,59.34,1.46,40.66
1.71366E+12,67227.99,67365.24,67191.45,67249.04,0.003114,0.003644,0.002848,0.002861,59.15,1.45,40.85
1.71366E+12,67216.02,67371.2,67179.86,67227.99,0.001865,0.003115,0.001847,0.003114,59.13,1.45,40.87
1.71367E+12,66638.39,67379.46,66555.16,67216.02,0.001268,0.002392,0.001268,0.001865,59.05,1.44,40.95
1.71367E+12,66856.82,66856.82,66617.82,66638.39,0.001194,0.001331,0.000929,0.001268,59.55,1.47,40.45
1.71368E+12,66908.35,66913.46,66787.2,66856.82,0.000096,0.001375,0.000096,0.001194,59.55,1.47,40.45
1.71368E+12,67126.56,67126.56,66908.35,66908.35,-0.001478,0.000096,-0.001478,0.000096,59.45,1.47,40.55
1.71368E+12,66976.81,67175.31,66886.73,67126.56,-0.002093,-0.001442,-0.002286,-0.001478,59.38,1.46,40.62
1.71369E+12,67092.34,67143.9,66934.82,66976.81,-0.002675,-0.002093,-0.002692,-0.002093,59.21,1.45,40.79
1.71369E+12,67141.2,67212,67024,67092.34,-0.001934,-0.001934,-0.002675,-0.002675,59.21,1.45,40.79
1.71369E+12,67115.22,67142.06,67040.39,67141.2,-0.000888,-0.000731,-0.001934,-0.001934,59.35,1.46,40.65
1.7137E+12,67538.65,67581.48,67115.22,67115.22,0.001804,0.001804,-0.000888,-0.000888,59.35,1.46,40.65
1.7137E+12,67741.69,67863.46,67538.65,67538.65,0.003941,0.003941,0.001804,0.001804,58.54,1.41,41.46
1.7137E+12,67764.97,67906.23,67643.08,67741.69,0.006173,0.006173,0.003941,0.003941,58.09,1.39,41.91
1.71371E+12,67971.9,67997.88,67722.58,67764.97,0.00713,0.007211,0.006162,0.006173,58.5,1.41,41.5
1.71371E+12,67804.56,67993.96,67783.97,67971.9,0.008271,0.008271,0.007064,0.00713,58.45,1.41,41.55
1.71372E+12,67927.25,68053.39,67370.19,67804.56,0.01,0.01,0.008187,0.008271,58.98,1.44,41.02
1.71372E+12,67810.52,67927.25,67759.47,67927.25,0.01,0.01,0.01,0.01,58.19,1.39,41.81
1.71372E+12,68009.34,68009.34,67787.32,67810.52,0.01,0.01,0.01,0.01,58.19,1.39,41.81
1.71373E+12,67680.34,68020.09,67679.71,68009.34,0.01,0.01,0.01,0.01,57.91,1.38,42.09
1.71373E+12,67540.23,67903.73,67540.23,67680.34,0.01,0.01,0.01,0.01,57.86,1.37,42.14
1.71373E+12,66468.96,67540.23,66446.63,67540.23,0.008742,0.01,0.008722,0.01,58.27,1.4,41.73
1.71374E+12,66830.73,66830.73,66426.09,66468.96,0.006026,0.008742,0.006026,0.008742,58.27,1.4,41.73
1.71374E+12,66885.53,66943.41,66827.7,66830.73,0.004423,0.006026,0.004366,0.006026,58.56,1.41,41.44
1.71374E+12,66903.32,67183.46,66885.53,66885.53,0.003471,0.004742,0.00346,0.004423,58.52,1.41,41.48
1.71375E+12,66181.9,66949.32,66127.56,66903.32,0.00418,0.00418,0.003251,0.003471,58.52,1.41,41.48
1.71375E+12,66475.87,66475.87,66181.9,66181.9,0.003869,0.004298,0.003812,0.00418,59.34,1.46,40.66
1.71375E+12,66484.24,66605.88,66185.57,66475.87,0.004774,0.004862,0.003645,0.003869,59.34,1.46,40.66
1.71376E+12,66694.07,66777.9,66390.82,66484.24,0.004853,0.004862,0.004504,0.004774,56.92,1.32,43.08
1.71376E+12,67136.84,67136.84,66597.63,66694.07,0.004838,0.005345,0.004706,0.004853,56.92,1.32,43.08
1.71377E+12,67487.77,67487.77,66995.79,67136.84,0.003415,0.004838,0.003415,0.004838,57.46,1.35,42.54
1.71377E+12,67733.76,67771.57,67420.5,67487.77,0.002562,0.003415,0.002291,0.003415,56.38,1.29,43.62
1.71377E+12,67843.92,67926.85,67733.75,67733.76,0.003026,0.003394,0.002497,0.002562,55.32,1.24,44.68
1.71378E+12,67840.52,67889.32,67816.6,67843.92,0.0035,0.003719,0.002988,0.003026,55.32,1.24,44.68
1.71378E+12,67714.15,67845.89,67680.09,67840.52,0.002637,0.003604,0.002637,0.0035,55.67,1.26,44.33
1.71378E+12,67501.1,67833.07,67425.91,67714.15,0.002354,0.002637,0.001974,0.002637,56.31,1.29,43.69
1.71379E+12,67750.4,67750.4,67499.58,67501.1,0.004011,0.004011,0.002354,0.002354,56.27,1.29,43.73
1.71379E+12,67923.95,67923.95,67706.62,67750.4,0.004004,0.004278,0.003793,0.004011,56.62,1.31,43.38
1.71379E+12,68908.01,68913.82,67923.95,67923.95,0.002159,0.004023,0.002159,0.004004,56.62,1.31,43.38
1.7138E+12,68343.44,68908.01,68272.38,68908.01,0.000934,0.002159,0.000881,0.002159,55.38,1.24,44.62
1.7138E+12,68034.84,68399.34,67797.27,68343.44,0.000042,0.000934,0.000019,0.000934,55.38,1.24,44.62
1.71381E+12,69079.84,69111.38,67863.19,68034.84,-0.000812,0.000098,-0.000812,0.000042,55.81,1.26,44.19
1.71381E+12,68917.65,69096.18,68830.8,69079.84,-0.001611,-0.000731,-0.001782,-0.000812,54.46,1.2,45.54
1.71381E+12,68463.63,68917.65,68463.63,68917.65,-0.001635,-0.001527,-0.001938,-0.001611,54.46,1.2,45.54
1.71382E+12,68462.86,68691.43,68462.86,68463.63,-0.00198,-0.001635,-0.002382,-0.001635,55.28,1.24,44.72
1.71382E+12,68412.79,68539.72,68409.61,68462.86,-0.001191,-0.001191,-0.00198,-0.00198,54.68,1.21,45.32
1.71382E+12,68684.27,69113.95,68412.79,68412.79,-0.001266,-0.000822,-0.001427,-0.001191,54.78,1.21,45.22
1.71383E+12,69047.38,69080.27,68646.75,68684.27,-0.001269,-0.000501,-0.00129,-0.001266,54.87,1.22,45.13
1.71383E+12,69346.3,69349.05,69047.38,69047.38,-0.001879,-0.001269,-0.001895,-0.001269,54.66,1.21,45.34
1.71383E+12,70002.69,70085.25,69274.38,69346.3,-0.001753,-0.001347,-0.001879,-0.001879,55.17,1.23,44.83
1.71384E+12,69856.13,70198.49,69856.13,70002.69,-0.001753,-0.00133,-0.001826,-0.001753,54.73,1.21,45.27
1.71384E+12,69848.16,69856.13,69709.94,69856.13,-0.000866,-0.000864,-0.001768,-0.001753,54.61,1.2,45.39
1.71384E+12,69586.92,70141.16,69586.92,69848.16,0.000953,0.000953,-0.000889,-0.000866,54.52,1.2,45.48
1.71385E+12,69696.43,69696.43,69501.52,69586.92,0.002997,0.002997,0.000953,0.000953,54.52,1.2,45.48
1.71385E+12,69794.53,69865.89,69692.87,69696.43,0.004153,0.004153,0.002997,0.002997,55.72,1.26,44.28
1.71386E+12,69807.95,69967.87,69704.45,69794.53,0.005165,0.005202,0.004153,0.004153,55.59,1.25,44.41
1.71386E+12,69202.94,69821.85,69196.46,69807.95,0.00678,0.00678,0.005165,0.005165,55.59,1.25,44.41
1.71386E+12,69265.56,69265.56,69137.21,69202.94,0.006015,0.00678,0.005847,0.00678,56.97,1.32,43.03
1.71387E+12,69168.94,69347.99,69168.94,69265.56,0.00687,0.007031,0.006015,0.006015,56.89,1.32,43.11
1.71387E+12,69399.44,69812.82,69160.98,69168.94,0.006098,0.00687,0.006098,0.00687,57.64,1.36,42.36
1.71387E+12,69454.59,69500.46,69351.15,69399.44,0.00574,0.006177,0.005453,0.006098,57.64,1.36,42.36
1.71388E+12,69949.11,69949.11,69430.56,69454.59,0.004101,0.005897,0.004101,0.00574,58.26,1.4,41.74
1.71388E+12,69428.49,70352.15,69366.85,69949.11,0.000859,0.004101,0.000859,0.004101,58.26,1.4,41.74
1.71388E+12,69487.01,69515.26,69256.89,69428.49,-0.00102,0.000859,-0.00102,0.000859,56.27,1.29,43.73
1.71389E+12,69243.79,69523.14,68948.87,69487.01,-0.000665,-0.000665,-0.001456,-0.00102,56.27,1.29,43.73
1.71389E+12,69202.32,69261,69127.35,69243.79,0.000657,0.000691,-0.000665,-0.000665,56.76,1.31,43.24
1.7139E+12,69261.99,69331.3,69198.78,69202.32,0.001208,0.001208,0.000511,0.000657,56.59,1.3,43.41
1.7139E+12,68956.94,69284.38,68956.94,69261.99,0.002006,0.002006,0.00118,0.001208,56.38,1.29,43.62
1.7139E+12,68157.77,68969.52,68157.77,68956.94,0.001665,0.002211,0.001616,0.002006,56.38,1.29,43.62
1.71391E+12,68031.69,68174.97,67995.72,68157.77,0.001805,0.001805,0.001356,0.001665,57.58,1.36,42.42
1.71391E+12,68139.71,68148.88,68002.11,68031.69,0.002288,0.002493,0.001805,0.001805,57.44,1.35,42.56
1.71391E+12,68074.65,68139.71,67968.05,68139.71,0.001432,0.002356,0.001432,0.002288,57.44,1.35,42.56
1.71392E+12,68006.84,68074.65,67912.62,68074.65,0.00145,0.001478,0.001142,0.001432,57.53,1.36,42.47
1.71392E+12,68171.89,68251.41,67974.16,68006.84,0.001115,0.001717,0.001115,0.00145,57.53,1.36,42.47
1.71392E+12,68381.31,68381.31,68168.62,68171.89,0.001401,0.001401,0.000657,0.001115,56.81,1.32,43.19
1.71393E+12,68442.34,68457.53,68381.31,68381.31,0.002141,0.00219,0.001398,0.001401,56.97,1.32,43.03
1.71393E+12,67991.77,68546.5,67872.09,68442.34,0.004077,0.004077,0.002141,0.002141,56.97,1.32,43.03
1.71393E+12,68381.89,68381.89,67991.77,67991.77,0.004452,0.004452,0.004077,0.004077,55.94,1.27,44.06
1.71394E+12,68490.8,68610.98,68381.89,68381.89,0.0053,0.005316,0.004452,0.004452,55.94,1.27,44.06
1.71394E+12,68653.13,68661.55,68490.8,68490.8,0.005382,0.006081,0.005295,0.0053,56.44,1.3,43.56
1.71395E+12,68826.48,68870.99,68641.06,68653.13,0.00502,0.005382,0.004987,0.005382,56.4,1.29,43.6
1.71395E+12,68636.99,68857.12,68347.12,68826.48,0.00459,0.005179,0.00459,0.00502,56.76,1.31,43.24
1.71395E+12,68936.51,68941.68,68551.68,68636.99,0.003949,0.005071,0.003876,0.00459,56.76,1.31,43.24
1.71396E+12,68775.45,68975.99,68714.13,68936.51,0.004179,0.004235,0.003623,0.003949,58.48,1.41,41.52
1.71396E+12,69017.85,69017.85,68729.92,68775.45,0.002779,0.004252,0.002779,0.004179,58.48,1.41,41.52
1.71396E+12,69546.43,69996.72,69017.85,69017.85,0.002879,0.002986,0.002376,0.002779,58.63,1.42,41.37
1.71397E+12,69014.29,70077.81,68566.09,69546.43,0.004568,0.004568,0.002746,0.002879,58.63,1.42,41.37
1.71397E+12,70083.99,70083.99,69003.86,69014.29,0.007047,0.007047,0.004568,0.004568,61.51,1.6,38.49
1.71397E+12,69923.49,70387.51,69551.26,70083.99,0.009451,0.009479,0.007047,0.007047,61.51,1.6,38.49
1.71398E+12,70366.73,70366.73,69923.49,69923.49,0.008394,0.009484,0.008394,0.009451,63.25,1.72,36.75
1.71398E+12,69836.15,70366.73,69612.55,70366.73,0.008254,0.008394,0.008033,0.008394,63.25,1.72,36.75
1.71399E+12,69477.81,69836.15,68776.76,69836.15,0.009477,0.009477,0.007928,0.008254,63.62,1.75,36.38
1.71399E+12,69593.31,69628.54,69441.34,69477.81,0.01,0.01,0.009477,0.009477,64.01,1.78,35.99
1.71399E+12,69653.86,69699.18,69373.79,69593.31,0.01,0.01,0.01,0.01,64.56,1.82,35.44
1.714E+12,69806.91,69980.65,69579.16,69653.86,0.009484,0.01,0.009484,0.01,64.56,1.82,35.44
1.714E+12,70078.67,70108.43,69634.89,69806.91,0.00702,0.009484,0.00702,0.009484,64.97,1.86,35.03
1.714E+12,70023.66,70213.26,69999.34,70078.67,0.00406,0.00702,0.00406,0.00702,64.97,1.86,35.03
1.71401E+12,70194.06,70288.12,70023.66,70023.66,0.002106,0.00406,0.002106,0.00406,66.12,1.95,33.88
1.71401E+12,69931.25,70246.71,69912.46,70194.06,0.000969,0.002106,0.000929,0.002106,66.04,1.95,33.96
1.71401E+12,69130.11,69931.25,69124.83,69931.25,0.001365,0.001461,0.000632,0.000969,66.11,1.95,33.89
1.71402E+12,68762.67,69130.11,68754.19,69130.11,0.002745,0.002748,0.001036,0.001365,66.11,1.95,33.89
1.71402E+12,68647.88,68801.55,68594.22,68762.67,0.002797,0.003032,0.002263,0.002745,66.21,1.96,33.79
1.71402E+12,68596.45,68683.39,68592.55,68647.88,0.00386,0.00386,0.002769,0.002797,66.16,1.96,33.84
1.71403E+12,69137.33,69137.33,68596.45,68596.45,0.004023,0.004276,0.003771,0.00386,66.07,1.95,33.93
1.71403E+12,69519.18,69545.76,69059.5,69137.33,0.006541,0.006541,0.004023,0.004023,65.86,1.93,34.14
1.71404E+12,69483.46,69535.57,69368.06,69519.18,0.008198,0.008198,0.006541,0.006541,65.42,1.89,34.58
1.71404E+12,69959.52,69959.52,69476.35,69483.46,0.009583,0.009583,0.008198,0.008198,65.42,1.89,34.58
1.71404E+12,69981.15,70065.19,69865.23,69959.52,0.01,0.01,0.009583,0.009583,65.24,1.88,34.76
1.71405E+12,69522,70090.42,69240.89,69981.15,0.009562,0.01,0.009562,0.01,65.24,1.88,34.76
1.71405E+12,69904.83,70505.53,69522,69522,0.007156,0.009562,0.007104,0.009562,65.76,1.92,34.24
1.71405E+12,69344.33,69957.84,69344.33,69904.83,0.003801,0.007165,0.003801,0.007156,65.76,1.92,34.24
1.71406E+12,69282.3,69566.73,69233.13,69344.33,0.001208,0.003801,0.001208,0.003801,65.81,1.93,34.19
1.71406E+12,68232.32,69331.29,68144.96,69282.3,-0.001205,0.001208,-0.001205,0.001208,65.81,1.93,34.19
1.71406E+12,67636.65,68313.71,67379.31,68232.32,-0.000794,-0.000786,-0.001805,-0.001205,65.68,1.91,34.32
1.71407E+12,68529.84,68607.1,67636.65,67636.65,0.000624,0.000639,-0.000794,-0.000794,64.99,1.86,35.01
1.71407E+12,68534.81,68534.81,68393.82,68529.84,0.001134,0.001134,0.000624,0.000624,64.41,1.81,35.59
1.71408E+12,67870.85,68547.23,67870.85,68534.81,0.001305,0.001694,0.001134,0.001134,63.9,1.77,36.1
1.71408E+12,67080.91,68008.33,66663.27,67870.85,-0.000165,0.001305,-0.000283,0.001305,63.41,1.73,36.59
1.71408E+12,67161.39,67263.75,67052.01,67080.91,0.000067,0.000067,-0.000244,-0.000165,63.26,1.72,36.74
1.71409E+12,67298.24,67298.24,67131.44,67161.39,0.00168,0.00168,0.000067,0.000067,62.97,1.7,37.03
1.71409E+12,66755.82,67313.93,66541.23,67298.24,0.003304,0.003304,0.00168,0.00168,62.69,1.68,37.31
1.71409E+12,66837.02,67118.01,66755.82,66755.82,0.00446,0.004573,0.003304,0.003304,62.69,1.68,37.31
1.7141E+12,67058.21,67075.13,66821.97,66837.02,0.004367,0.004562,0.004099,0.00446,63.57,1.75,36.43
1.7141E+12,67070.26,67142.53,66946.24,67058.21,0.005495,0.005495,0.004316,0.004367,63.67,1.75,36.33
1.7141E+12,67208.97,67208.97,67023.48,67070.26,0.006848,0.006848,0.005495,0.005495,63.59,1.75,36.41
1.71411E+12,66953.34,67221.97,66903.63,67208.97,0.00732,0.007636,0.006832,0.006848,63.14,1.71,36.86
1.71411E+12,67006.09,67086.2,66953.34,66953.34,0.004013,0.00732,0.004013,0.00732,63.14,1.71,36.86
1.71411E+12,66652.94,67147.72,66652.94,67006.09,0.000785,0.004013,0.000785,0.004013,63.31,1.73,36.69
1.71412E+12,66582.41,66684.71,66562.34,66652.94,0.000297,0.000785,0.000174,0.000785,63.31,1.73,36.69
1.71412E+12,66926.56,66926.56,66555.56,66582.41,0.000468,0.000734,0.000297,0.000297,63.81,1.76,36.19
1.71413E+12,66974.88,66996.62,66875.48,66926.56,0.000948,0.000961,0.000468,0.000468,63.69,1.75,36.31
1.71413E+12,66967.6,67009.42,66844.02,66974.88,0.002507,0.002507,0.000948,0.000948,63.83,1.77,36.17
1.71413E+12,67103.19,67103.19,66688.57,66967.6,0.003236,0.00333,0.002448,0.002507,63.83,1.77,36.17
1.71414E+12,66900.62,67802.8,66900.62,67103.19,0.004105,0.004105,0.003236,0.003236,64.19,1.79,35.81
1.71414E+12,66639.89,66959.98,66416.84,66900.62,0.00438,0.004398,0.003985,0.004105,63.76,1.76,36.24
1.71414E+12,67711.81,67711.81,66236.09,66639.89,0.005563,0.005575,0.004295,0.00438,65.35,1.89,34.65
1.71415E+12,68320.15,68424.1,67711.81,67711.81,0.006664,0.006664,0.005479,0.005563,65.35,1.89,34.65
1.71415E+12,68155.62,68545.59,68070.85,68320.15,0.007259,0.007264,0.00662,0.006664,67.54,2.08,32.46
1.71415E+12,68159.68,68229.59,67944.94,68155.62,0.007775,0.007791,0.007259,0.007259,67.87,2.11,32.13
1.71416E+12,67950.52,68160.14,67851.02,68159.68,0.009476,0.009476,0.007768,0.007775,67.05,2.04,32.95
1.71416E+12,67474.6,67950.52,67474.6,67950.52,0.01,0.01,0.009476,0.009476,66.69,2,33.31
1.71417E+12,67333.16,67483.91,67330.92,67474.6,0.01,0.01,0.01,0.01,66.69,2,33.31
1.71417E+12,67277.5,67342.17,67248.64,67333.16,0.01,0.01,0.01,0.01,66.75,2.01,33.25
1.71417E+12,67291.46,67307.6,67152.85,67277.5,0.01,0.01,0.01,0.01,66.84,2.02,33.16
1.71418E+12,66256.64,67315.53,66256.64,67291.46,0.009352,0.01,0.009352,0.01,66.84,2.02,33.16
1.71418E+12,67230.4,67276.71,66148.54,66256.64,0.006828,0.00938,0.006828,0.009352,67.65,2.09,32.35
1.71418E+12,67026.38,67438.68,67026.38,67230.4,0.00337,0.006828,0.00337,0.006828,67.65,2.09,32.35
1.71419E+12,66965.4,67026.38,66922.48,67026.38,0.002047,0.00337,0.001942,0.00337,68.6,2.19,31.4
1.71419E+12,67170.3,67176.57,66946.51,66965.4,0.00252,0.00252,0.001968,0.002047,69.16,2.24,30.84
1.71419E+12,67406.77,67442.68,67146.92,67170.3,0.004356,0.004356,0.002516,0.00252,69.11,2.24,30.89
1.7142E+12,67583.28,67630.06,67406.77,67406.77,0.006521,0.006538,0.004356,0.004356,68.92,2.22,31.08
1.7142E+12,67903,67906,67553.97,67583.28,0.00747,0.007485,0.006521,0.006521,68.76,2.2,31.24
1.7142E+12,68044.48,68044.48,67902.8,67903,0.0086,0.0086,0.007463,0.00747,68.66,2.19,31.34
1.71421E+12,67905.4,68072.43,67852.06,68044.48,0.009757,0.009847,0.0086,0.0086,68.62,2.19,31.38
1.71421E+12,68087.78,68100.86,67884.21,67905.4,0.01,0.01,0.009684,0.009757,68.62,2.19,31.38
1.71422E+12,68157.99,68196.28,68087.78,68087.78,0.01,0.01,0.01,0.01,68.33,2.16,31.67
1.71422E+12,68079.9,68172.06,67977.2,68157.99,0.00824,0.01,0.00824,0.01,68.33,2.16,31.67
1.71422E+12,68047.96,68160.8,68046.07,68079.9,0.006414,0.00824,0.006414,0.00824,68.82,2.21,31.18
1.71423E+12,68059.73,68160.97,68026.7,68047.96,0.00391,0.006414,0.00391,0.006414,69.05,2.23,30.95
1.71423E+12,68098.59,68114.39,68032.96,68059.73,0.002759,0.00391,0.002648,0.00391,68.72,2.2,31.28
1.71423E+12,68046.9,68109.74,67885.71,68098.59,0.002268,0.002889,0.002232,0.002759,68.7,2.2,31.3
1.71424E+12,67755.25,68120.51,67622.43,68046.9,0.002489,0.002539,0.001957,0.002268,68.7,2.2,31.3
1.71424E+12,67120.02,67888.12,67113.38,67755.25,0.001566,0.002489,0.001509,0.002489,69.08,2.23,30.92
1.71424E+12,66873.52,67120.02,66826.96,67120.02,0.002176,0.002221,0.00151,0.001566,69.13,2.24,30.87
1.71425E+12,66938.47,67004.15,66856.51,66873.52,0.002948,0.002948,0.001998,0.002176,68.95,2.22,31.05
1.71425E+12,66780.65,66938.47,66780.65,66938.47,0.00242,0.003039,0.00242,0.002948,69.05,2.23,30.95
1.71426E+12,66652.93,66780.65,66480.92,66780.65,0.001276,0.002482,0.001234,0.00242,68.89,2.21,31.11
1.71426E+12,67163.23,67169.45,66643.44,66652.93,0.001023,0.001456,0.001023,0.001276,68.8,2.21,31.2
1.71426E+12,67618.12,67619,67163.23,67163.23,0.000525,0.001034,0.000458,0.001023,68.54,2.18,31.46
1.71427E+12,67820.87,67820.87,67618.12,67618.12,0.000471,0.000708,0.000331,0.000525,68.54,2.18,31.46
1.71427E+12,67890.02,67999.74,67744.62,67820.87,0.001257,0.001258,0.000223,0.000471,68.67,2.19,31.33
1.71427E+12,67397.6,67983.64,67281.02,67890.02,0.001026,0.001727,0.001026,0.001257,68.29,2.15,31.71
1.71428E+12,67512.54,67610.38,67379.88,67397.6,-0.000086,0.001026,-0.000086,0.001026,67.88,2.11,32.12
1.71428E+12,68022.98,68029.86,67491.82,67512.54,-0.001435,-0.000086,-0.001435,-0.000086,67.21,2.05,32.79
1.71428E+12,67961.32,68073.17,67937.96,68022.98,-0.002238,-0.001435,-0.002393,-0.001435,67.21,2.05,32.79
1.71429E+12,67931.4,68023.71,67914.73,67961.32,-0.002072,-0.001906,-0.00244,-0.002238,67.45,2.07,32.55
1.71429E+12,67815.28,67958.46,67698.4,67931.4,-0.002518,-0.002039,-0.002772,-0.002072,67.44,2.07,32.56
1.71429E+12,68115.73,68159.34,67801.64,67815.28,-0.002194,-0.002105,-0.002537,-0.002518,67.18,2.05,32.82
1.7143E+12,67444.14,68124.46,67357.76,68115.73,-0.00202,-0.002002,-0.002424,-0.002194,66.95,2.03,33.05
1.7143E+12,67364.83,67640.49,67364.83,67444.14,-0.00068,-0.00068,-0.00202,-0.00202,67.27,2.06,32.73
1.71431E+12,67501.33,67501.33,67288.07,67364.83,0.001566,0.001566,-0.00068,-0.00068,67.27,2.06,32.73
1.71431E+12,67524.97,67535.42,67340.65,67501.33,0.001767,0.002074,0.001529,0.001566,67.37,2.07,32.63
1.71431E+12,67273.8,67524.97,67240.09,67524.97,0.00139,0.001767,0.001264,0.001767,67.37,2.07,32.63
1.71432E+12,67399.05,67399.05,67264.49,67273.8,0.002784,0.002832,0.00139,0.00139,67.71,2.1,32.29
1.71432E+12,67358.31,67546.57,67333.93,67399.05,0.002509,0.003013,0.002375,0.002784,67.71,2.1,32.29
1.71432E+12,67424.85,67568.35,67358.31,67358.31,0.002134,0.002509,0.002062,0.002509,67.84,2.11,32.16
1.71433E+12,67383.78,67518.8,67340.16,67424.85,0.001553,0.002134,0.001553,0.002134,67.74,2.1,32.26
1.71433E+12,67435.16,67468.23,67333.11,67383.78,0.001902,0.001978,0.001553,0.001553,67.79,2.11,32.21
1.71433E+12,67348.21,67435.16,67333.28,67435.16,0.002721,0.002721,0.001835,0.001902,67.78,2.1,32.22
1.71434E+12,67335.32,67451.99,67312.29,67348.21,0.00296,0.00296,0.002614,0.002721,67.78,2.1,32.22
1.71434E+12,66467.28,67445.76,66375.76,67335.32,0.003706,0.003744,0.00296,0.00296,67.9,2.12,32.1
1.71435E+12,65756.11,66467.28,65748.76,66467.28,0.002519,0.003712,0.002519,0.003706,67.88,2.11,32.12
1.71435E+12,65976.94,66013.57,65639.63,65756.11,0.001316,0.002519,0.001316,0.002519,68.71,2.2,31.29
1.71435E+12,66002.07,66070.3,65966.97,65976.94,0.001068,0.001316,0.000859,0.001316,68.44,2.17,31.56
1.71436E+12,65875.44,66006.64,65713.11,66002.07,0.001459,0.001459,0.000987,0.001068,68.38,2.16,31.62
1.71436E+12,66587.86,66587.86,65875.44,65875.44,0.002384,0.002386,0.001459,0.001459,68.52,2.18,31.48
1.71436E+12,66704.2,66848.96,66587.86,66587.86,0.003397,0.003397,0.002305,0.002384,68.52,2.18,31.48
1.71437E+12,66946.27,66946.27,66704.2,66704.2,0.005251,0.005328,0.003397,0.003397,69.93,2.33,30.07
1.71437E+12,67768.99,67768.99,66928.27,66946.27,0.005633,0.005633,0.005027,0.005251,70.29,2.37,29.71
1.71437E+12,68015.46,68056.66,67760.1,67768.99,0.005587,0.006141,0.005587,0.005633,70.29,2.37,29.71
1.71438E+12,68210.2,68259.13,67960.26,68015.46,0.004284,0.005587,0.004284,0.005587,70.79,2.42,29.21
1.71438E+12,67870.24,68337.24,67767.06,68210.2,0.003848,0.004284,0.003696,0.004284,70.65,2.41,29.35
1.71438E+12,68251.23,68251.23,67857.67,67870.24,0.003725,0.003916,0.00335,0.003848,70.74,2.42,29.26
1.71439E+12,68408.85,68408.85,68172.36,68251.23,0.004969,0.004969,0.003725,0.003725,70.66,2.41,29.34
1.71439E+12,68348.44,68575.2,68045.09,68408.85,0.006217,0.006221,0.004933,0.004969,70.61,2.4,29.39
1.7144E+12,68691.15,68691.15,68348.44,68348.44,0.007357,0.007357,0.006151,0.006217,70.97,2.45,29.03
1.7144E+12,67982.1,68763.86,67961.33,68691.15,0.007431,0.007898,0.007272,0.007357,70.97,2.45,29.03
1.7144E+12,68054.64,68264.2,67982.1,67982.1,0.00679,0.007491,0.006741,0.007431,69.2,2.25,30.8
1.71441E+12,68240.72,68446.9,68054.64,68054.64,0.005055,0.006841,0.005055,0.00679,69.15,2.24,30.85
1.71441E+12,67974.8,68275.1,67893.14,68240.72,0.004699,0.005123,0.004699,0.005055,67.86,2.11,32.14
1.71441E+12,67610.68,67988.49,67579.11,67974.8,0.005435,0.005435,0.004558,0.004699,67.7,2.1,32.3
1.71442E+12,67713.15,68065.62,67610.68,67610.68,0.004964,0.005444,0.004897,0.005435,67.89,2.11,32.11
1.71442E+12,67641.59,67774.5,67634.13,67713.15,0.005045,0.005097,0.004679,0.004964,67.89,2.11,32.11
1.71442E+12,67518.74,67646.25,67511.1,67641.59,0.006487,0.006506,0.005045,0.005045,67.52,2.08,32.48
1.71443E+12,66379.08,67538.91,66110.24,67518.74,0.008996,0.008996,0.006487,0.006487,67.42,2.07,32.58
1.71443E+12,66574.27,66652.86,66329.57,66379.08,0.00974,0.009819,0.008996,0.008996,66.53,1.99,33.47
1.71444E+12,66818.88,66818.88,66172.58,66574.27,0.01,0.01,0.00974,0.00974,65.38,1.89,34.62
1.71444E+12,67245.65,67556.27,66818.88,66818.88,0.01,0.01,0.01,0.01,65.13,1.87,34.87
1.71444E+12,67131.74,67261.07,66788.5,67245.65,0.01,0.01,0.01,0.01,65.46,1.9,34.54
1.71445E+12,67311.14,67374.06,67131.74,67131.74,0.01,0.01,0.01,0.01,65.46,1.9,34.54
1.71445E+12,67631.01,67631.01,67307.47,67311.14,0.01,0.01,0.01,0.01,66.74,2.01,33.26
1.71445E+12,67533.49,67762.12,67499.65,67631.01,0.01,0.01,0.01,0.01,66.41,1.98,33.59
1.71446E+12,67682.52,67683.32,67533.49,67533.49,0.01,0.01,0.01,0.01,67.33,2.06,32.67
1.71446E+12,67943.78,67943.78,67682.52,67682.52,0.009187,0.01,0.009006,0.01,67.33,2.06,32.67
1.71446E+12,69431.98,69431.98,67697.17,67943.78,0.01,0.01,0.009149,0.009187,67.33,2.06,32.67
1.71447E+12,70663.89,70667.8,69376.64,69431.98,0.01,0.01,0.01,0.01,70.73,2.42,29.27
1.71447E+12,70533.87,70689.5,70416.43,70663.89,0.01,0.01,0.01,0.01,70.73,2.42,29.27
1.71447E+12,71247.56,71409.82,70359.22,70533.87,0.01,0.01,0.01,0.01,73.35,2.75,26.65
